Year,Month,Day,CAN,YAK,TAY,FIN,SWE,NOR,ALT,LOT,PAK
1902,10,16,70.52029194358049,,,100.0,100.0,94.81728524526046,60.25608295093977,99.65122431393245,47.15952058496732
1902,11,16,,,,97.7543950507414,,90.67019146110916,,64.05193125868381,79.55594783392817
1902,12,16,,,,,,,,100.0,92.39184445077429
1903,1,16,88.49606119837554,,,94.68140871049758,98.04945984865252,,79.10944429966297,68.51948800774764,56.43196265697225
1903,2,15,76.50241543649327,0.0,43.671928153890285,94.19481648585617,94.5093850105689,89.08640038918521,89.62894442809635,82.58559870745856,38.891160856813066
1903,3,16,44.64208227456799,0.0,,77.12551424821352,87.87766611575034,77.0608575774532,42.34932940170626,66.42643233755877,67.41682417292512
1903,4,16,14.169062785220447,34.569913825533355,,56.76652806869246,61.77255771923024,71.65755015150134,51.60054947189876,92.7202485420145,57.68611229314314
1903,5,16,67.03165096742168,32.869170691866145,77.56447338012434,61.00960938171992,64.05193125868381,65.339114462457,39.35833449345066,61.47039056788797,48.49049842833654
1903,6,16,54.50396524572602,62.2359796981706,66.01091686891479,61.62264723846585,62.84201691045357,66.21456160520597,41.89951658106947,76.64770155095431,44.64661935871577
1903,7,16,59.34644400272988,57.73555763781279,58.58020866151589,69.32908546913679,73.78974336351091,72.1913766922882,52.48471832029867,89.60587236754219,57.1222708645045
1903,8,16,66.92742214180886,100.0,85.38193470144981,83.64751982297601,87.63633102252531,88.69520448707472,68.98293139585887,91.81805836304396,51.354263701555446
1903,9,16,74.66924092619824,77.7278716826507,81.0496624419984,84.26551630285817,80.74522111034169,76.80340512565637,50.72920144059782,81.48910553211073,46.10524547927529
1903,10,16,100.0,,,97.58889988144892,91.93361726453564,98.81771427713876,54.16292419334022,80.80254987945305,56.42956620530525
1903,11,16,,73.68907698498391,,,,,69.69674934657795,80.14399273062254,57.63874452920637
1903,12,16,51.29415968149366,,,84.48360551660288,79.60018767504639,87.22598027964919,,100.0,88.35089505160765
1904,1,16,,,,88.35089505160765,87.87766611575034,95.97715874813554,93.22419500969306,65.83847432296612,28.88849669899572
1904,2,15,82.92147985198285,0.0,,,,,86.28052242613852,86.87038517166677,95.71346963924162
1904,3,16,41.07348782283077,0.0,87.21617555333206,83.38483383678636,92.87191989994972,99.9775184699064,35.42265696305112,97.8754419438437,44.95248133565858
1904,4,16,17.917088826267502,7.855301133143095,69.25970299018859,65.91611396218045,76.62088787797424,75.7886116026856,66.77718166951604,74.65084880196387,37.23600873214676
1904,5,16,41.56245693548121,44.77630689615631,61.92119796447254,61.22407587870103,65.00038881689375,64.83487983960033,48.14461065654728,62.6609820202064,44.90422705571021
1904,6,16,58.651116458754885,60.14691669057702,49.413594754772745,61.76365236727972,66.08170445190034,68.82829430014831,44.20741785964473,68.23351260482977,46.79315856076202
1904,7,16,61.41691368374048,64.33920882881625,55.43073507756343,69.64395559176103,76.45295364667072,73.96601740147378,57.12949480012551,68.325576143963,52.79615452927231
1904,8,16,74.28067327216576,100.0,72.46872824946321,83.67248253646257,85.55332563885322,86.34747700872246,59.80962215978905,85.34060743169285,60.04551769241238
1904,9,16,87.37776784086375,84.58432240399134,92.17205594034571,82.98130626422747,79.72097945114596,80.03271359205762,51.81863664324487,77.52968961822148,51.628480555428695
1904,10,16,78.23533494593588,,87.57330987802354,84.55779837870314,79.78598411325123,91.96706159296842,72.78999568351257,92.26502131020048,63.58757726978424
1904,11,16,82.86595111972717,76.91127804840151,94.78328195968756,,,,96.55269201897472,70.2876526711975,63.02259866160868
1904,12,16,95.0418896454127,,,,,,,99.9907800085096,87.11236836855738
1905,1,16,86.45361346581242,,,92.91748568968764,97.32277453457358,,91.44999191731,59.14478780693874,45.753618591116144
1905,2,15,79.77906679105516,0.0,,92.96375631625584,93.99531120097022,92.64865697438348,69.81627253864805,73.41373715115817,23.977483962834743
1905,3,16,,85.65061150311784,,82.43461451412568,84.89004478132655,84.68941653641683,18.28636546452106,73.49492323230906,31.70116469150572
1905,4,16,77.53073464008081,64.61659018786342,95.7709082013362,79.296345708772,83.53493380123074,79.89831995415813,39.08885726763527,78.89336721971368,47.74535737143472
1905,5,16,62.20898141639942,58.4512971434276,75.269865455194,67.63893525413043,71.09188610257218,64.43522392138053,42.19508565653016,75.5230093998609,54.91882553105871
1905,6,16,60.911474084118176,61.52616689012367,70.80649525900354,63.39026135356392,69.87899474882313,64.4798997862694,43.62281883253101,74.63046032226677,48.38434970152534
1905,7,16,64.1218645014907,61.14412040522025,65.194018834201,69.24890469944809,75.30920312118116,72.0285821954214,58.425476781997865,72.04744615009388,54.770759261689975
1905,8,16,67.7534244357473,65.9232886894171,78.12787644499271,77.90700375669334,77.9805927307228,78.727077480448,61.082546486381645,75.84970038686242,54.52409077816756
1905,9,16,79.03419355645724,75.79069789627614,81.79646926054987,84.28001430791532,78.15470391591012,80.71584124636756,56.42956620530525,78.1779853025313,49.78888350017967
1905,10,16,85.2847794930224,99.66742291106024,,86.05015314743846,72.21723225778696,88.39193411533671,57.24778187322604,72.03951794767183,49.70276088904495
1905,11,16,88.25867024792636,,,89.1359918065613,88.35089505160765,89.15644793934221,73.5370948864894,69.82017707069362,56.48893597926788
1905,12,16,88.1997081672487,,,95.039568281022,94.26963695793322,96.01463624236854,95.15698695971945,72.31217552210552,61.48555463204751
1906,1,16,98.64691223783498,,,90.74604199923048,92.35298980529927,96.5854380510406,58.934445925035696,70.95309031399242,36.90603594098085
1906,2,15,82.14697564566154,,,82.8333128627898,85.10762202907763,89.32125382556742,46.455312519706816,71.98286906110165,49.71728257651517
1906,3,16,86.96954439963132,,,78.69080447074938,76.74051787992012,83.36108586158102,74.42345982983964,67.35801005035955,47.296531083872914
1906,4,16,60.15301879287144,93.29694693332232,90.39505923002758,73.12543741900548,80.54434030674652,72.56983860513262,57.44279205791119,73.62551612147222,39.73315874084339
1906,5,16,56.84922624197923,65.10609493249082,75.79069789627614,65.6148182079022,69.12477180744779,65.05922804517252,39.57034354403663,82.53361826836677,59.06550318711
1906,6,16,56.02683983656886,73.27176488886363,66.23927935041593,64.02156738230941,67.18968324157397,66.96559391905258,45.7959642886637,75.00701759205646,45.206949795990425
1906,7,16,59.690376543109785,66.23927935041593,67.02205127573019,68.11758545099784,73.68034289011001,70.62996894890836,47.44164602124384,74.94295221287328,47.50254341437429
1906,8,16,63.9983668751536,72.148260991783,61.33035950063729,76.33850329541292,75.5564395866266,75.05128248805335,59.76196249234012,75.4494776465794,57.35605348578287
1906,9,16,67.01940367125883,75.89666049087873,81.36975714465326,83.69241245880266,79.60201324768623,82.08483445339243,54.86028294120028,75.86687726701487,47.121621884098616
1906,10,16,81.93955723239772,,,84.51916171715543,81.24250875691403,87.20317702349567,60.77397629812258,76.43015050652531,48.96980630030251
1906,11,16,75.3651129717766,,98.83445332674538,91.81532044670551,89.43026660401966,91.10748103262044,48.48569483575431,76.20600223508929,62.442769754419885
1906,12,16,,,,87.21303319713894,79.92709263956246,95.11489544095262,92.96425716313831,62.923153584861325,80.71845795997143
1907,1,16,70.39476654078456,,,81.13953204296813,96.79846720390002,,68.05996870706514,66.08028809064332,81.5296937660575
1907,2,15,83.8206229057901,,,89.9363769177545,86.17453243455117,93.81432704753782,78.34477319028089,68.60953088252528,39.59537497832587
1907,3,16,37.86543413130594,47.21760378135775,,82.83851530363673,90.2177285053292,80.50404446195773,58.5266661230388,71.92397013705373,33.40074122481577
1907,4,16,65.02419949594754,87.90115971321548,95.7709082013362,76.54275002154696,88.33895388481876,80.50782281543307,51.154788875528496,80.41094440862378,49.56234713990083
1907,5,16,65.6360052412121,62.54907501451605,76.26698949027575,66.39368212810005,71.70368811812469,71.03708957072905,48.626159879700246,74.30194042437354,40.85671000320344
1907,6,16,54.65644389919712,62.03939560029458,66.88264180118416,68.41120192822946,75.92857650448224,72.44545782735013,44.614246533270354,76.73541962047878,35.91440717892845
1907,7,16,59.72261994867047,66.21456160520597,66.36591587402052,70.03366540915114,74.35707755545059,74.13530946033315,55.18446021355151,71.82702645531202,49.4016682204316
1907,8,16,63.53870949698446,69.09896026037956,76.18520214734644,78.56245342096636,73.99213679467996,76.33850329541292,59.85980168720078,73.64388555795203,53.14730336749539
1907,9,16,72.04926756036674,74.52846712624309,82.20832604561409,80.3607077748554,73.58127818178002,76.99799307496791,61.043896346571024,76.0856587133156,55.76184272517838
1907,10,16,82.43290938215894,,,86.49997952199202,83.37308028306593,84.26551630285817,61.82433847855618,74.17659066558635,49.208517280387845
1907,11,16,73.92146972420989,90.3750889088746,,89.77432800966551,91.32006689311396,90.35619931789977,35.20430108046738,76.89664763338295,60.32792374009672
1907,12,16,86.36642015282362,0.0,,87.46588774998968,89.85982030582286,,,74.01998507628205,62.58188399488875
1908,1,16,70.55976653379896,,,78.36677522228767,86.65199753891383,96.74602476777338,81.45231796175607,56.15070119659605,75.75969291016081
1908,2,15,79.67464066740506,,,76.50439931883999,74.48848415659484,90.64509437323912,76.09835134967742,74.57774328653836,64.2402692269675
1908,3,16,77.28246903263292,95.46967081268852,,81.18105181998733,83.58472790995475,95.91105570117156,54.95396568435287,69.6763460702708,55.18961341833885
1908,4,16,69.3323920775897,85.59769280405266,95.7709082013362,74.77628892214629,82.78442012750826,77.37091361824923,45.32254718661956,77.70372383589965,54.997754607492304
1908,5,16,60.67754385438345,65.18109793670493,75.269865455194,61.22407587870103,62.969126666365824,68.61602710083343,54.62664205764132,80.4097243006549,47.810303775023975
1908,6,16,58.28450661306271,65.96740544173501,65.32743544746555,66.61069535351238,67.28419245625876,67.90615000460235,48.41639571292114,78.51733385619391,43.46390735899733
1908,7,16,59.73376738532215,68.30406737670414,65.48243326369256,65.5669446066572,68.957824544696,71.32927557216487,55.09083501782639,75.63172960269468,47.56547594655821
1908,8,16,62.30568728413188,68.61602710083343,74.93383673837283,75.12919864126094,73.27176488886363,72.1913766922882,59.85980168720078,75.79824815332789,48.36401942985205
1908,9,16,71.84926686950658,79.01365890492754,82.37834543285082,80.71888694279214,75.26008525235788,81.77789178908293,55.37433766032172,77.92766914157679,44.4596500353961
1908,10,16,73.71768246719178,,,81.45801783652246,79.3176571290736,83.95292403813431,59.248324375283005,69.58569361660693,41.70432978000437
1908,11,16,76.83932317217418,,,93.99531120097022,93.99531120097022,99.49548957672572,54.44913780219376,70.71354729226937,56.72033879544781
1908,12,16,84.12835557750392,0.0,,81.18105181998733,76.18133821823898,90.38412442640966,,69.16649343504764,60.6751417556326
1909,1,16,53.25616873912099,,,80.98832046397368,80.30432503499932,92.51240332690064,64.15725918878195,62.843011609655456,27.342281269487017
1909,2,15,77.74032768787718,0.0,,83.54241945043904,81.33976638420648,,75.99788620474561,66.00190879700767,62.70981089193626
1909,3,16,,49.32345611891749,,71.17229558618068,70.61944552508307,88.0025450626769,19.18241229687222,68.0069744316718,62.24984409154288
1909,4,16,40.024811734692,86.27713406667247,,63.38927690846721,71.82713260803236,82.4991385076476,54.78195115311024,74.87542969574717,54.86384805707648
1909,5,16,57.43478863944542,65.73834138373229,82.43245130474156,64.34217171767142,64.55539387271115,71.73164561610128,42.6789330129429,74.11377455184072,46.30410780069656
1909,6,16,54.65644389919712,60.24099168775248,67.71998842404875,60.79176637492937,60.66602394415056,64.78582417661868,51.2280505325281,74.86862888192258,41.00368618773334
1909,7,16,61.49793031897526,66.10302975923493,65.61617301237428,64.28984220467126,68.02953014367041,72.1913766922882,60.33846231916836,74.17994066335565,48.63079581683645
1909,8,16,65.26628254709271,72.3687518705894,75.6797950740901,77.90700375669334,74.3889786586552,71.68469789403375,59.85980168720078,77.6798179126839,51.74316587143105
1909,9,16,74.01465009685023,75.33520194038678,83.68776244061223,76.39081725261879,71.93627248189246,79.10558462559375,50.99698175390002,76.86512565210717,43.180183737267626
1909,10,16,86.8031359511259,,,76.73361006123436,70.99300888332476,80.00932240675529,44.00127253133845,77.94841725345749,42.37623675927017
1909,11,16,87.31591729809341,90.21707300541804,,76.55838755456365,75.17162488835305,,77.53073464008081,71.09417526847754,65.0542804207532
1909,12,16,71.27453838879471,,,73.5370948864894,69.00389404698923,95.21696073826904,63.36125976360847,74.64207769739545,58.17517144556542
1910,1,16,71.86228448539813,,,85.12969617896552,82.09136608949733,97.65352794501663,69.41732509380307,72.53615316888734,78.51094771040948
1910,2,15,69.86453516271902,,,88.65027379080222,86.43992305700074,86.91808539263833,56.50674592833068,76.69473161435432,71.19353071674492
1910,3,16,75.89823371515563,85.65061150311784,,91.93361726453564,96.56399112377473,82.58559870745856,42.50718835566134,68.74928208970633,47.72809601710664
1910,4,16,51.6369094784561,87.08675529715995,,79.33641752847052,87.78898566102283,76.28766478241931,47.98857937406777,77.40113525380657,41.62283259198816
1910,5,16,51.02018937826745,62.23227774193804,75.79069789627614,67.16233923050746,73.41868837309127,69.51207708156825,52.12728581046178,79.23725576378848,52.69054913486766
1910,6,16,56.64153389466534,65.99173861518442,67.9712347337832,65.34415395378869,70.07625563677328,66.96559391905258,47.50287881267734,81.5746653426218,42.643833635242665
1910,7,16,62.87777118553647,74.84389908599994,66.58886430973968,69.47328139734539,74.35707755545059,74.93383673837283,55.28973584932984,77.18893064678193,48.81469162671488
1910,8,16,64.90336599130563,67.11518440970272,75.19935072113354,76.15395575984888,74.85915993399658,79.82477355633975,59.48282867893478,78.65423794136815,50.43321230506571
1910,9,16,70.81295482246217,80.80962089017142,81.21917434077704,80.71888694279214,74.19065772226207,77.33136065766861,52.77191565196765,79.6537907036522,51.56705791090037
1910,10,16,83.53493380123074,,,74.99308500638219,73.31819332445883,83.94394124301455,54.5622950465057,77.25660584187628,47.84413827659536
1910,11,16,86.13155768203039,,92.29721229804784,86.18164244658595,83.92442196643921,91.94506545356909,19.742776770571737,69.54018640651087,52.0322662302611
1910,12,16,83.84117792152038,,,79.80909016778018,80.62689971820376,,,75.89666049087873,34.56992076161161
1911,1,16,92.40237253773915,,,75.65121958140234,82.64310285306262,96.5854380510406,71.88895160800125,63.94070380078104,66.58776935426906
1911,2,15,67.10021637052296,,,94.16524157319736,,93.01683573414284,83.07847309868153,73.9450515862503,63.232291346845045
1911,3,16,83.8752704631537,99.3797712502491,,78.90330815091079,81.5296937660575,78.7157000756858,52.60454216565264,70.12419638805669,52.41205886006371
1911,4,16,35.42265696305112,77.08664795602095,94.9012352768079,73.9450515862503,81.24438629001033,73.79883758081365,58.66665391482928,73.64039612428675,45.98353079648421
1911,5,16,62.72395384211308,59.46995802843482,75.79069789627614,63.58805522730032,67.6417702672956,66.50005786267077,42.2737666781507,82.49737780133587,48.57828725708683
1911,6,16,53.76352342052531,60.18949745687144,67.61887351445992,67.58637454528846,70.53695775663157,70.01166906112174,50.67797070554001,76.85904271778625,43.14897248619977
1911,7,16,58.32793391078066,66.19557033186538,65.67359410570151,71.29627184816056,74.78826505948389,72.27247033192421,55.29098633122656,76.78493319035843,47.99650411752028
1911,8,16,62.33678929330127,75.41912984592504,76.45203788096856,72.4613795219624,70.34080131877221,70.39819315662142,56.90158114306248,77.79326794623422,53.462079307042416
1911,9,16,65.4069971925129,66.63896773281289,82.20832604561409,82.40835552388518,79.15787347795148,79.31421605914728,56.42956620530525,76.98074351708371,54.23431952698142
1911,10,16,77.94613578072243,,,74.40696563713236,68.13567651808283,83.17305723268463,65.67435206107078,70.07625563677328,46.80915233677608
1911,11,16,78.51669093627288,,,83.92442196643921,80.98832046397368,89.77432800966551,92.54715989844075,75.19201646448226,34.25974400387382
1911,12,16,,0.0,96.51631160649988,86.87633115327996,83.50185306203943,96.01463624236854,71.88895160800125,76.53028406740117,38.40614839026909
1912,1,16,77.28246903263292,0.0,,67.78542175387258,88.01075270116846,,93.22419500969306,71.92397013705373,75.46613860150492
1912,2,15,50.32856110610525,0.0,,86.13155768203039,97.77022151012773,97.7543950507414,88.05458581632239,76.59772011095566,75.51689989586856
1912,3,16,98.79341550708106,0.0,,87.2867008869752,90.89641881108976,82.58559870745856,34.540968927267016,79.19036519098022,55.33187405130266
1912,4,16,62.12498464709234,60.44669562271728,92.38920828276038,61.318740311308815,68.01134847904112,73.41868837309127,52.0322662302611,76.34038952494355,49.08017097614006
1912,5,16,54.825804138112986,68.00264359583188,75.62711839393042,66.57939284536947,73.40353009576148,70.72598235955155,50.55917786377201,78.07107365420701,45.6681733367606
1912,6,16,58.06974698500716,61.98888133513842,68.16631895645952,64.78582417661868,71.34908350385805,69.18860195014116,44.614246533270354,77.87590950657008,43.330678418210496
1912,7,16,61.53898284657361,67.8071926296837,67.637479699499,65.5669446066572,69.39313043627018,68.1286817358212,56.31041114939159,78.24495408328966,50.985529963906274
1912,8,16,62.33607163164312,72.91839109132715,76.18520214734644,75.34491632665072,75.75954122908757,75.95134422834488,58.25626025861164,78.13754573533946,51.76993629110923
1912,9,16,68.28392072165994,79.82862497137099,82.20832604561409,82.3703355730493,75.96145781357939,80.82218019111195,49.93601962075332,73.59663221254579,45.91942571424584
1912,10,16,82.12518013450521,94.12830288241392,,86.03305401793429,82.64699781089449,91.25005606705096,49.74945470426307,70.21372850516413,47.11832402539607
1912,11,16,69.09971869700108,,,88.0587908097381,88.83831197189834,94.60412041865656,45.389939599720535,73.52636510521012,41.63428287636378
1912,12,16,88.1997081672487,0.0,,85.12969617896552,83.59023606535462,92.20066119911591,67.39207732994615,78.57060810252152,56.30794563956794
1913,1,16,85.65061150311784,,,96.97138967150862,92.09890810393291,,91.44406643675072,79.55594783392817,92.52966318485078
1913,2,15,87.31591729809341,0.0,,88.81567858525936,97.16522384831184,90.38412442640966,84.68286537229092,72.1720096321339,62.53862537758977
1913,3,16,75.89823371515563,85.65061150311784,,77.12199922898796,82.09136608949733,79.82862497137099,72.97010319066429,75.47608388946851,50.28716860724394
1913,4,16,58.31059183332645,79.2096774310516,98.60243893333995,75.62711839393042,87.22598027964919,75.65791684364889,33.41397352049229,80.29003420142331,55.62642223718076
1913,5,16,47.98702311923622,62.76675307389559,76.04936618588981,66.43414954262164,72.28253380083689,68.9177418428972,47.83258767068758,80.20606663811131,53.13170290355755
1913,6,16,53.2165157042265,65.61835242938734,65.26323835536023,64.03172655926228,66.67443533896275,65.54234636382704,49.99737553257464,80.01746730964969,39.8950858442516
1913,7,16,65.03129727744118,72.09675889482615,68.9842978871782,65.05982219817159,70.64754784919553,70.39819315662142,53.29343418082716,74.49902128829453,47.84054329049258
1913,8,16,64.90393956805303,70.85525078503771,79.7901716885032,76.13802070903652,74.78826505948389,75.34491632665072,55.007586613803625,77.01934162075626,55.24522323726495
1913,9,16,72.24572415135836,80.45504477301563,81.62670076784549,79.13097674555503,73.81667048388998,80.50314128813372,50.63410278783619,77.78806416572888,49.146030876428405
1913,10,16,80.09496017004501,,95.6964542023084,87.50881138725731,81.23869123309875,85.18667275297857,67.35801005035955,76.26881792682396,51.45261776066847
1913,11,16,82.86595111972717,89.19104941699807,,91.85203836824336,96.28469395079924,90.14949372651256,86.65199753891383,80.47117889384737,54.39736924072752
1913,12,16,87.5285787227817,,,82.3688855914103,80.54102666609253,,,72.02993451859376,67.41682417292512
1914,1,16,78.07128314508785,0.0,,93.29694693332232,94.85203254503524,94.38355384209515,,58.07491224570492,89.62533355667895
1914,2,15,,,,85.12969617896552,93.99531120097022,86.13088483753185,,79.21922387058926,61.56865987019952
1914,3,16,,0.0,,79.74704516859033,82.83439142996635,86.09646642234031,59.73266937194205,79.00704247473224,53.37933016790922
1914,4,16,53.45450041678548,67.78542175387258,92.34321162050004,73.74230065583625,86.47989711910512,74.72323754428683,59.164507245359054,80.47717136925067,50.99698175390002
1914,5,16,51.580609078832815,65.51507357507964,73.90594595759626,67.51213705044826,70.12419638805669,64.10029257221728,45.17522168898271,79.79677518720041,51.31738676866699
1914,6,16,53.2165157042265,71.96236407855392,67.03922652971116,64.82951449690884,68.30043396431996,65.20552367110335,50.46773122637832,76.73081739869126,44.08620690247376
1914,7,16,57.14715436362221,71.85761089281704,67.93612211200875,66.46970356634418,73.14318227686672,67.46871848986397,53.707523797634536,78.34218113887862,46.03289306474405
1914,8,16,66.07900186249437,76.18526131491288,74.89163456476835,80.02695922788676,80.65656941855873,75.93123723307966,61.505529281600005,78.25958191798014,52.76695099601839
1914,9,16,68.91863990566593,81.52034516566447,81.62670076784549,82.53361826836677,77.64859375855264,80.85811919247638,58.985707507734006,76.27947813659294,44.71140233330839
1914,10,16,82.14660661935822,,,89.88560994842788,83.16209047096838,89.15002131935078,47.7283693095828,74.66924092619824,42.80230253207427
1914,11,16,,84.24579929539858,,93.55912585737843,89.43026660401966,93.80272335403006,63.55469273779057,72.88598482609635,64.09396193326825
1914,12,16,74.02836013099167,,,81.10921433372029,81.18105181998733,88.2569970545568,84.68286537229092,74.70813444674876,49.14488020549583
1915,1,16,98.1497481737546,,,83.21488926615432,86.28052242613852,,83.8752704631537,75.86086172286345,82.83439142996635
1915,2,15,68.9595510367931,0.0,,84.69222024083736,89.9155648606303,93.00466007386332,88.8424954675728,77.64266206241342,69.02865952497196
1915,3,16,92.3294874266886,72.13283221863337,,80.14816726376648,73.00659589904028,90.3541194671025,61.82848922701737,74.50345356822993,67.35801005035955
1915,4,16,77.64732739624525,66.49815042915242,92.30696265589626,75.68329633492525,81.24438629001033,73.19229036476247,56.762472251193934,74.71612591802985,52.31611143522033
1915,5,16,49.627223475062806,69.08873454286636,72.28253380083689,67.84829580895378,69.08873454286636,65.87075578376692,53.102527135768135,81.29707146062597,58.97708678164789
1915,6,16,56.39951304085016,69.92278823885714,65.30165278198342,67.88089018627646,67.03213593677002,66.19557033186538,58.2385217612941,77.72422947380811,45.089201270878505
1915,7,16,60.22567632363323,64.19870760952436,65.02596097142458,67.90149781586099,73.26823805261046,72.98245132111539,60.33846231916836,73.14318227686672,50.7631427303468
1915,8,16,66.41288139154845,77.49500680443168,75.16336914520117,81.41504762429102,80.65656941855873,78.24495408328966,62.75743254372433,77.36143671410395,54.24137355088215
1915,9,16,72.8268914209627,71.10076726511399,82.98366845784265,83.36185916692821,75.19201646448226,78.54549905896796,56.90326726804995,75.94136124056999,51.651324065866895
1915,10,16,83.38483383678636,86.96954439963132,,89.57507375762317,80.41350235585807,87.6870354340158,50.56261812969384,73.41031793036161,46.94780801635972
1915,11,16,99.66742291106024,87.17645965624585,,91.47515134496228,91.47515134496228,94.63543347031136,74.48848415659484,68.36689272881947,51.29098978709008
1915,12,16,92.91062503941365,0.0,,67.39207732994615,81.45231796175607,,,77.40113525380657,62.31318583938104
1916,1,16,76.46655292007195,0.0,,79.80909016778018,88.22832390495223,,76.09835134967742,81.68565040166197,80.46057668247893
1916,2,15,72.60839981573847,0.0,,89.85982030582286,91.21262898833037,96.28964301038262,77.46905343299723,77.06966274194279,50.62101698497944
1916,3,16,45.03725173756829,,,74.48848415659484,73.27195424580383,87.26248897815924,34.87092535328835,72.79265955653796,66.47133554502763
1916,4,16,87.20345989616553,68.42876880437706,95.55311971448138,73.41373715115817,83.39295292096084,76.8421524775166,46.90716352376891,78.57290014586849,56.42956620530525
1916,5,16,59.68169671429339,71.57518756487309,80.755110866274,72.05901577846217,80.39504425365494,73.08351510486993,50.48995365239245,80.2062427864249,47.60587162119721
1916,6,16,55.97280157764229,67.97197747457223,68.16631895645952,66.99779960748948,73.7449419399728,72.57307158774815,54.01714236214171,75.41912984592504,45.31322711573228
1916,7,16,61.713373946959486,69.39313043627018,68.38621993599074,65.34250078586865,74.20922385364595,71.93744029200087,60.96342924588358,75.44678258542933,46.54755563399279
1916,8,16,65.98250601609925,81.61869375793225,76.69439027962055,81.79602289315231,80.81927042668364,79.49098515351037,61.02957785223756,79.54715120420266,50.3292964174535
1916,9,16,72.31582751340036,73.77759299738416,80.20606663811131,82.19360827607215,74.6507776996793,79.70500302388562,61.17907348015731,77.52968961822148,47.59622234990556
1916,10,16,90.62088842428165,,,89.10050006210831,81.24438629001033,90.37514073878712,63.85778128259317,77.84943565689117,44.88715493603826
1916,11,16,86.32085533592499,,87.57239607066703,87.54525716154619,86.79420546902215,88.93128563527033,67.44926097492804,74.85575150941617,33.98283315910561
1916,12,16,94.8325859040216,,,80.54102666609253,81.35555330702482,95.91105570117156,52.91982490034922,71.90848795874231,57.21068583574644
1917,1,16,64.18339495178002,,,86.40831246457404,96.44367427650783,,72.59456813959032,66.84709942808927,78.34048403141016
1917,2,15,94.66358532826486,,,69.7418507065767,88.05458581632239,96.79536024121326,69.09971869700108,59.19752654741199,81.24438629001033
1917,3,16,91.60280609231836,76.91127804840151,,78.90681324847897,73.54889187327197,92.62562261193877,47.079630350055375,67.36054232332499,58.62670209626879
1917,4,16,59.06341955513453,87.43520953270354,96.64923199931104,71.5925539643742,76.28091444766191,79.82862497137099,53.93656592856728,77.2506513882254,42.91181144011087
1917,5,16,55.462006124879785,68.74366125585034,72.86124595920172,63.80785654684969,67.4313126086512,65.61835242938734,55.6096616652546,76.97337100991186,28.532758937566385
