Year,January,February,March,April,May,June,July,August,September,October,November,December
1918,11.75326,11.24674,13.00000,14.01304,16.26630,33.27282,34.25978,37.01956,32.24674,25.24674,18.24674,17.49348
1919,11.75326,11.24674,13.00000,14.01304,16.26630,33.27282,34.25978,37.01956,32.24674,25.24674,18.24674,17.49348
1920,11.75326,11.24674,13.00000,14.01304,16.26630,33.27282,34.25978,37.01956,32.24674,25.24674,18.24674,17.49348
1921,11.75326,11.24674,13.00000,14.01304,16.26630,33.27282,34.25978,37.01956,32.24674,25.24674,18.24674,17.49348
1922,11.75326,11.24674,13.00000,14.01304,16.26630,33.27282,34.25978,37.01956,32.24674,25.24674,18.24674,17.49348
1923,11.75326,11.24674,13.00000,14.01304,16.26630,33.27282,34.25978,37.01956,32.24674,25.24674,18.24674,17.49348
1924,11.75326,11.24674,13.00000,14.01304,16.26630,33.27282,34.25978,37.01956,32.24674,25.24674,18.24674,17.49348
1925,11.75326,11.24674,13.00000,14.01304,16.26630,33.27282,34.25978,37.01956,32.24674,25.24674,18.24674,17.49348
1926,11.75326,11.24674,13.00000,14.01304,16.26630,33.27282,34.25978,37.01956,32.24674,25.24674,18.24674,17.49348
1927,11.75326,11.24674,13.00000,14.01304,16.26630,33.27282,34.25978,37.01956,32.24674,25.24674,18.24674,17.49348
1928,11.75326,11.24674,13.00000,14.01304,16.26630,33.27282,34.25978,37.01956,32.24674,25.24674,18.24674,17.49348
1929,2.601304,3.574021,7.050652,8.407825,5.755868,21.26500,26.68315,45.64880,22.72337,23.42206,17.52207,4.549348
1930,14.30391,2.449347,3.650651,8.407825,11.73706,35.94946,27.65847,37.01956,32.24674,25.24674,18.24674,17.49348
1931,11.75326,11.24674,13.00000,14.01304,16.26630,33.27282,34.25978,37.01956,32.24674,25.24674,18.24674,17.49348
1932,11.75326,11.24674,13.00000,14.01304,16.26630,33.27282,34.25978,37.01956,32.24674,25.24674,18.24674,17.49348
1933,11.75326,8.272717,3.050652,6.131847,13.56565,31.22087,10.10326,26.84163,32.24674,25.24674,18.24674,17.49348
1934,6.651956,8.697391,4.149999,5.405869,11.38641,39.30402,12.43250,34.34619,6.825977,35.27402,12.32337,5.598696
1935,8.827933,15.74674,3.300652,5.055216,7.307825,45.78130,102.8261,45.95010,15.34870,21.39674,13.67467,4.947392
1936,1.625326,5.322717,6.700652,7.583151,20.34423,50.62618,32.95261,32.06630,29.42402,32.85456,16.37141,20.51881
1937,12.95456,9.699347,5.100651,7.883803,14.24358,24.64032,34.18184,89.80215,23.42533,34.55065,11.32402,6.422718
1938,7.126630,8.623369,6.250000,9.507825,13.83641,21.27794,43.85847,59.19814,20.69935,15.77337,10.35065,7.322066
1939,5.527282,9.098695,8.601303,8.034454,7.733802,51.11119,36.23706,62.25282,65.56880,19.89674,13.37402,18.36620
1940,13.40456,6.598043,10.37598,18.69293,25.45206,47.52804,26.07402,43.32086,35.81489,28.19478,11.32402,6.174022
1941,2.676630,6.423369,2.225327,23.52086,20.87021,68.92423,69.03836,64.45141,42.46294,46.29869,22.59870,1.674673
1942,25.95587,19.61880,3.074674,10.33446,20.49619,48.88390,85.44619,68.25206,41.52207,20.47272,9.122719,13.59478
1943,11.35456,13.87337,3.425326,13.91434,27.05271,23.51630,33.78706,85.61639,52.02141,18.39869,7.724022,9.748695
1944,14.38054,6.122717,6.750000,13.51435,26.15271,30.23967,29.43184,53.43064,38.17663,36.30457,20.59805,15.54218
1945,12.35456,13.77272,10.75000,10.28315,24.23260,29.01696,31.21108,47.75206,30.02076,23.42141,14.52076,18.27141
1946,8.201303,9.972716,11.42467,16.29358,13.58771,34.20271,26.78315,40.68967,44.22142,16.32402,12.94870,9.322065
1947,6.425326,3.848695,4.249348,10.05913,19.57086,65.04369,40.96043,51.27999,27.09804,34.19674,7.424023,10.84674
1948,13.02989,6.223369,4.224674,8.482498,33.61119,14.58772,39.48641,50.92804,25.37076,35.82141,12.32141,4.873370
1949,7.602608,7.498043,12.19870,7.753913,23.62347,24.54098,36.65913,33.54227,17.24935,43.49739,16.14804,25.43957
1950,5.776630,8.048042,7.075325,5.130543,12.89032,97.01456,45.00848,35.29293,17.80065,49.34935,22.74739,18.12141
1951,10.52859,3.924021,6.075326,10.86174,18.57021,37.32739,62.43836,77.06966,20.69543,27.99870,15.99674,13.49739
1952,8.153260,8.372717,4.324021,7.081847,16.24228,44.95597,76.17607,85.41901,37.24739,22.52076,16.29935,8.496088
1953,3.001304,7.122717,5.099999,14.56565,15.69097,18.06174,47.06369,72.28651,24.64739,20.12337,37.56620,27.94087
1954,13.07859,18.04348,22.67402,8.207173,13.88837,45.40858,42.73706,37.24358,23.89478,26.62141,24.59804,15.12011
1955,22.55652,3.124021,2.950000,14.61239,10.13445,65.74238,36.48250,42.69945,24.42076,19.32272,10.44870,14.47076
1956,10.00391,17.11946,5.674674,6.330544,8.409128,62.02423,18.27924,21.56174,21.37207,12.02467,21.07272,10.59609
1957,14.97924,10.37467,9.650000,14.26369,20.79293,18.61174,26.55521,17.78445,40.79609,10.64804,4.849348,9.471415
1958,13.40391,11.19674,3.175325,9.910433,19.84358,43.58391,14.93119,83.49173,26.99739,24.27272,8.824675,8.646740
1959,9.677282,16.69543,18.22858,10.25848,9.409128,32.89489,6.852608,17.35717,28.06881,13.69739,21.47076,23.58957
1960,6.851956,7.072064,8.400652,6.477283,5.529239,98.69705,28.24282,69.53586,40.77402,21.02206,15.29804,27.66685
1961,10.20326,9.296086,25.82663,11.45848,23.04554,23.83837,60.49097,9.831192,41.17076,36.64348,19.29804,5.373369
1962,23.10717,18.24544,14.17337,21.81956,22.62412,25.83967,33.81630,22.45978,25.51620,28.94608,11.47467,7.596088
1963,10.15196,22.46815,15.97076,15.21565,15.09032,20.99033,68.52021,25.56173,23.29935,31.19543,32.21620,12.56620
1964,13.17793,26.16554,27.42793,9.309129,31.08325,85.32748,24.42859,44.27217,35.67011,40.99739,8.248696,25.96489
1965,21.83185,3.524673,13.50000,11.71043,17.44423,54.64043,21.43054,25.28902,28.54739,24.17467,6.948045,17.44348
1966,13.52859,8.221413,5.849347,12.71174,34.43456,55.66119,60.52021,26.03250,48.16815,23.72076,17.66881,26.68761
1967,16.20456,16.42076,13.37467,20.92087,12.46304,23.34489,14.02924,49.87673,38.82337,21.94739,34.94283,20.68957
1968,7.326630,9.172065,19.20065,17.51500,12.78902,34.59750,58.54097,46.66891,22.14869,37.24739,4.974023,27.08826
1969,11.32728,11.54543,9.651304,17.69358,10.65978,39.42282,37.43380,25.71369,27.22141,10.57402,23.54935,24.46620
1970,7.327934,2.249348,8.799999,6.181847,14.18185,45.72608,84.72346,42.27738,43.14739,30.52011,18.09674,12.31946
1971,12.85391,7.347390,5.100652,15.26435,8.357824,25.46239,43.56825,49.69945,29.57728,31.67076,34.09608,25.06359
1972,25.02924,13.64609,5.849347,9.659781,22.02021,10.23055,9.953257,54.78064,26.54283,23.64739,15.99609,13.67272
1973,15.67924,21.91946,17.92467,10.70848,15.24358,32.02673,36.56108,59.94945,26.37206,37.92076,23.32076,9.348043
1974,9.053912,6.148043,15.02598,15.36565,12.68902,25.01826,26.88054,48.65141,38.79478,16.77402,30.16554,16.82337
1975,7.002608,8.371412,6.850652,16.21565,21.47152,29.16956,38.11304,11.80717,27.59804,20.84674,17.97272,20.79348
1976,17.30456,8.674021,7.825325,13.33837,7.483150,14.50978,26.35587,29.99488,28.37337,35.99479,18.29869,16.26881
1977,8.352608,7.222717,6.075326,26.37282,10.33772,24.13772,45.85782,15.40587,30.12533,14.12141,24.09674,24.31489
1978,6.626630,13.17141,9.625325,6.456521,10.26108,12.05717,23.68119,31.04097,24.14869,12.27402,16.29804,3.450000
1979,5.051956,8.447392,2.050652,3.803913,10.73511,18.94032,10.57924,22.28641,30.62141,14.54739,21.04804,14.44478
1980,7.602608,8.422065,6.949999,8.558477,22.44554,53.21575,18.97793,49.47673,46.92207,42.44283,5.124675,9.372066
1981,18.55652,9.823369,13.37533,17.46565,15.01565,57.42227,6.800650,20.75913,23.74870,14.92533,17.02272,26.31750
1982,4.852608,9.148043,8.001956,21.39619,7.659780,43.68195,37.78706,15.13771,43.76946,21.19739,3.124675,10.74609
1983,13.40391,7.722716,6.099999,10.13576,13.93967,16.53902,36.65847,23.35587,34.05065,12.95000,17.27141,13.97141
1984,12.35261,14.52272,8.300652,7.931847,14.38902,21.41695,17.08119,55.37673,45.31620,21.69413,13.32207,53.55185
1985,5.951955,8.572718,40.17402,17.81826,7.857172,12.93576,18.55717,57.80336,33.94413,16.12141,23.09348,6.297392
1986,13.12859,23.09283,6.800000,11.13511,21.94945,45.02869,21.65717,35.12217,18.62272,18.07207,25.99544,7.121414
1987,4.625978,9.848042,22.77402,7.006521,26.67478,33.86630,23.60717,19.21108,6.749348,42.27011,32.81620,17.44478
1988,16.97924,11.67206,13.10000,11.10848,6.181847,48.28847,42.73967,74.70412,72.23695,26.24478,8.949348,23.06815
1989,7.277282,5.723369,19.75000,24.84749,16.41565,31.89945,55.81760,68.70792,41.82337,22.99804,16.52272,10.99674
1990,6.025326,7.322717,15.39935,21.76760,23.22086,33.09880,22.67598,49.08064,4.275980,20.82272,5.424023,21.41750
1991,2.650652,10.12272,6.224021,31.83195,24.47543,18.63967,56.76956,73.20857,7.701303,25.27402,20.79739,10.67207
1992,11.65391,7.274020,16.04869,6.230543,24.60206,41.03065,66.16825,26.89228,41.09413,28.72272,10.59935,12.07272
1993,32.93510,19.69478,24.62663,15.96434,14.38902,29.52282,52.94358,48.70141,12.97207,15.62337,20.54804,23.69087
1994,5.776630,3.798695,10.95130,12.56304,20.72021,25.04554,43.36304,36.01826,36.52402,19.57207,13.59804,11.32011
1995,19.58250,16.84478,12.57533,14.61565,19.57086,50.36184,60.36304,27.86630,30.21881,19.77337,12.92337,8.522718
1996,18.17989,25.34087,17.80065,5.129891,31.80401,13.00913,70.67282,47.25010,15.04804,15.94870,23.19609,10.72206
1997,3.301305,3.124672,6.350652,19.49358,13.38706,44.08717,20.45978,39.59554,23.52533,26.97141,12.69739,13.09478
1998,4.201304,9.698695,14.97532,8.282499,10.11108,9.434460,85.10466,35.31890,27.46881,15.12467,8.422067,7.371414
1999,5.450652,15.62076,5.550652,6.782499,10.31108,44.80989,46.44619,90.59824,31.37076,43.24609,36.14478,13.42207
2000,11.42859,2.574021,5.925326,12.01239,15.71630,44.69304,34.56695,5.705868,20.15261,29.69478,14.67272,6.196739
2001,2.775977,8.973369,3.800651,17.71826,9.137062,20.79489,34.76630,22.81630,37.37402,14.59674,22.01946,24.01294
2002,2.425978,12.42141,8.649347,19.34489,20.82086,10.93837,39.69228,27.14358,41.11946,14.34869,20.02076,13.41946
2003,9.053260,11.04935,5.325978,25.17478,15.29228,6.481850,23.81630,40.47869,15.90261,46.96685,17.02207,35.08566
2004,16.00652,7.324020,7.525978,10.75978,8.660433,19.66500,45.29032,51.32803,28.16880,22.29478,17.84674,12.69413
2005,11.70261,6.724020,11.52467,10.26109,15.76500,20.31761,46.76239,38.28641,20.04935,31.07011,15.39674,9.021414
2006,13.97598,18.71881,8.851303,0.1253271,25.42608,12.03706,39.36174,57.57803,42.59674,22.16946,33.43957,13.69609
2007,21.35522,7.022717,7.150000,10.28511,27.49880,16.86304,62.62543,76.61639,23.61946,36.84869,23.22206,14.47206
2008,29.80782,12.17141,10.87533,8.983151,12.98641,44.55402,25.70456,35.81434,23.49804,31.11685,19.92141,28.73957
2009,16.07858,10.99804,14.37467,17.96630,11.68641,14.43707,52.64488,44.49619,44.46880,15.94674,19.67011,6.596087
2010,35.65782,5.171413,4.824674,8.757825,16.84163,66.35020,44.46891,44.97543,28.27467,38.04087,31.51815,14.69478
2011,27.30391,14.52076,17.47467,13.06304,7.132498,29.92152,53.51564,49.05923,31.27533,34.14674,18.89804,16.86880
2012,15.75391,21.64478,13.22467,11.41109,26.77543,21.61500,32.14097,19.33837,15.55065,24.59869,18.87076,20.17076
2013,5.427282,16.77141,3.675978,5.355870,4.879239,18.54098,6.529238,17.58380,36.29152,17.79739,22.39935,5.298696
2014,9.302608,13.54609,8.373369,17.04293,23.27412,13.28707,27.33510,59.58977,32.59674,20.72141,25.77402,19.79478
2015,14.12989,6.097391,19.69935,16.59554,7.607173,91.54510,46.71630,56.40271,34.79413,18.64869,22.02011,8.848043
2016,29.88511,23.41946,18.35065,13.51435,12.69032,24.59489,16.12793,20.54163,31.10000,25.37272,14.04739,3.525326
2017,15.78054,9.097391,21.97728,24.37347,2.703259,24.49815,35.03641,63.78586,13.70000,36.74478,12.19804,19.61946
2018,36.08511,14.29609,6.848043,12.25652,11.93771,28.59880,56.80717,70.21510,37.78500,21.17206,14.92141,18.74152
2019,5.727283,13.72272,9.799348,16.08837,8.929237,29.84815,47.16760,24.26174,66.51620,17.69413,21.14544,4.225326
