Year,Month,Day,CAN,YAK,TAY,LAN,TOR,NOR,ALT,LOT,PAK
1902,12,16,17.6,7.5,22.0,19.800001,49.5,25.300001,21.7,99.1,17.6
1903,1,16,15.8,5.5,15.8,14.400001,37.3,25.9,10.8,74.1,27.1
1903,2,15,11.8,6.0,13.8,37.4,58.8,39.9,10.6,48.7,20.800001
1903,3,16,11.7,8.900001,16.4,21.6,34.8,43.100002,9.2,75.5,27.2
1903,4,16,12.900001,23.6,18.300001,37.0,26.800001,38.4,23.0,122.1,24.6
1903,5,16,17.2,46.3,25.5,18.9,18.2,45.100002,46.100002,154.6,44.600002
1903,6,16,20.5,85.200005,42.100002,54.4,54.5,54.5,71.1,174.90001,34.5
1903,7,16,32.0,105.200005,42.5,81.3,75.8,74.3,69.4,162.7,26.300001
1903,8,16,41.8,93.3,48.2,64.8,93.700005,108.6,63.5,130.2,20.4
1903,9,16,24.6,51.100002,39.5,41.3,60.3,43.8,47.2,71.5,17.9
1903,10,16,31.5,28.7,32.2,36.600002,40.3,58.3,35.9,229.6,2.2
1903,11,16,19.1,11.3,26.300001,31.4,56.100002,28.300001,27.6,97.700005,0.90000004
1903,12,16,17.6,7.5,22.0,17.1,47.4,25.7,27.5,151.8,6.2000003
1904,1,16,15.8,5.4,15.8,16.800001,58.5,21.300001,10.400001,47.4,32.3
1904,2,15,11.8,6.0,13.8,13.6,16.4,28.300001,18.1,193.40001,7.2000003
1904,3,16,11.7,9.6,16.4,15.2,28.5,11.1,9.2,128.0,29.300001
1904,4,16,12.900001,23.5,18.300001,29.800001,24.9,43.600002,25.800001,114.0,32.2
1904,5,16,17.2,44.5,25.5,37.3,42.5,42.9,33.0,140.3,43.100002
1904,6,16,20.5,82.5,42.100002,39.8,55.2,77.6,49.100002,162.7,16.7
1904,7,16,32.0,104.700005,42.5,45.600002,78.0,47.7,54.600002,60.9,17.0
1904,8,16,41.8,94.8,48.2,42.2,59.0,89.1,77.1,139.0,14.900001
1904,9,16,24.6,50.0,39.5,33.100002,55.3,25.7,27.9,143.5,25.800001
1904,10,16,31.5,28.300001,32.2,32.7,38.600002,35.3,23.4,57.7,16.6
1904,11,16,19.1,11.3,26.300001,28.300001,56.7,20.1,23.300001,41.8,22.300001
1904,12,16,17.6,7.5,22.0,33.8,46.0,51.3,21.7,98.9,17.4
1905,1,16,15.8,5.4,15.8,17.0,55.2,47.3,9.8,66.5,38.100002
1905,2,15,11.8,5.9,13.8,25.300001,51.3,25.4,8.5,53.4,6.1
1905,3,16,11.7,8.900001,16.4,15.3,10.7,25.9,10.900001,118.6,23.9
1905,4,16,12.900001,23.2,18.300001,31.800001,33.2,27.9,23.0,147.0,16.5
1905,5,16,17.2,44.4,25.5,33.100002,55.5,35.3,31.800001,242.40001,31.1
1905,6,16,20.5,84.200005,42.100002,30.800001,21.7,48.9,50.100002,138.2,31.5
1905,7,16,32.0,106.3,42.5,83.3,122.8,87.0,65.0,154.2,7.8
1905,8,16,41.8,95.1,48.2,40.0,44.5,84.9,69.1,310.30002,16.1
1905,9,16,24.6,52.7,39.5,53.100002,57.0,50.100002,29.300001,187.2,16.5
1905,10,16,31.5,28.4,32.2,43.8,59.7,42.2,25.0,89.8,2.8
1905,11,16,19.1,11.400001,26.300001,33.5,47.5,28.9,20.800001,185.6,0.4
1905,12,16,17.6,7.8,22.0,24.1,54.2,40.9,16.0,36.600002,37.5
1906,1,16,15.8,5.5,15.7,26.1,48.9,35.5,10.5,54.5,8.3
1906,2,15,11.8,6.0,13.900001,18.2,27.2,34.5,8.400001,98.8,39.100002
1906,3,16,11.7,9.2,16.4,23.7,41.9,53.0,12.1,100.1,15.3
1906,4,16,12.900001,24.300001,19.1,30.9,51.0,22.5,25.9,105.3,24.800001
1906,5,16,17.2,44.100002,26.2,44.4,61.4,63.5,37.600002,106.700005,124.0
1906,6,16,20.5,83.200005,41.2,44.100002,49.7,47.4,50.3,77.1,14.1
1906,7,16,32.0,107.4,43.5,69.3,76.8,69.3,84.6,163.8,4.0
1906,8,16,41.8,95.9,49.0,74.8,63.7,82.6,66.200005,66.8,32.7
1906,9,16,24.6,51.5,39.7,19.1,52.3,34.100002,35.0,43.600002,8.900001
1906,10,16,31.5,28.300001,32.2,14.0,37.9,31.0,28.300001,84.200005,1.9
1906,11,16,19.1,11.8,26.4,26.6,38.100002,50.8,21.300001,188.2,1.3000001
1906,12,16,17.6,7.8,22.0,18.7,47.9,32.3,17.6,84.5,10.900001
1907,1,16,15.8,5.5,15.8,18.4,73.200005,51.3,11.7,81.0,17.300001
1907,2,15,11.8,6.1,13.8,26.1,45.5,41.2,7.0,49.2,21.1
1907,3,16,11.7,9.3,16.4,14.5,51.600002,23.300001,10.8,63.7,15.900001
1907,4,16,12.900001,24.6,18.300001,14.8,27.4,25.9,26.0,118.0,38.8
1907,5,16,17.2,44.4,25.5,16.800001,15.6,53.600002,39.5,97.4,9.2
1907,6,16,20.5,83.8,42.100002,49.2,58.600002,64.0,53.0,149.8,49.3
1907,7,16,32.0,107.5,42.5,83.3,90.5,62.100002,57.7,115.0,8.2
1907,8,16,41.8,95.6,48.2,67.200005,68.1,109.0,103.0,104.0,22.300001
1907,9,16,24.6,52.100002,39.5,39.600002,99.700005,36.600002,17.6,140.0,12.1
1907,10,16,31.5,28.7,32.2,37.0,35.9,65.700005,43.3,256.9,6.5
1907,11,16,19.1,11.400001,26.300001,21.7,32.0,19.1,26.300001,50.2,0.7
1907,12,16,17.6,7.5,22.0,17.5,27.800001,37.5,34.4,180.5,1.5
1908,1,16,15.8,5.4,15.6,23.7,78.4,34.4,11.3,27.2,25.6
1908,2,15,11.8,6.0,13.8,24.2,47.8,54.2,6.8,85.0,51.4
1908,3,16,11.7,9.0,16.0,7.3,14.8,30.7,11.7,77.5,9.7
1908,4,16,12.900001,23.800001,18.1,23.1,25.0,16.7,31.2,97.3,64.700005
1908,5,16,17.2,46.8,25.9,21.300001,56.2,24.800001,26.1,165.5,69.8
1908,6,16,20.5,82.8,42.2,62.3,66.8,53.7,55.5,163.40001,33.2
1908,7,16,32.0,103.700005,42.2,51.8,74.1,79.700005,59.600002,203.3,8.5
1908,8,16,41.8,93.3,47.3,29.9,45.5,61.0,59.2,165.7,20.800001
1908,9,16,24.6,50.0,39.2,65.200005,42.8,45.7,47.100002,151.3,44.4
1908,10,16,31.5,28.300001,32.3,21.0,103.3,20.9,28.800001,52.3,3.1000001
1908,11,16,19.1,11.400001,25.800001,24.800001,51.600002,30.300001,24.800001,58.9,0.1
1908,12,16,17.6,7.5,21.7,25.300001,44.100002,24.9,23.9,55.4,23.7
1909,1,16,15.8,5.4,15.8,27.5,81.5,31.7,13.0,30.1,44.3
1909,2,15,11.8,6.0,13.6,14.6,37.0,19.1,6.7000003,65.700005,9.0
1909,3,16,11.7,9.0,16.2,23.9,24.6,44.9,9.0,132.6,17.800001
1909,4,16,12.900001,23.300001,18.1,12.6,26.1,33.2,17.800001,57.7,38.600002
1909,5,16,17.2,44.5,25.6,19.1,34.9,40.2,33.2,72.9,29.4
1909,6,16,20.5,86.200005,41.8,31.2,38.8,25.9,51.0,216.1,21.5
1909,7,16,32.0,108.3,43.3,67.0,90.5,84.700005,61.4,122.0,36.3
1909,8,16,41.8,94.6,50.100002,64.3,101.200005,115.4,41.600002,168.7,15.2
1909,9,16,24.6,50.600002,39.3,51.2,80.5,54.0,33.9,135.8,18.5
1909,10,16,31.5,28.4,32.100002,62.4,91.1,77.4,20.6,151.2,7.4
1909,11,16,19.1,11.400001,26.0,22.6,32.7,35.5,24.7,52.600002,9.6
1909,12,16,17.6,7.6,22.4,23.300001,91.6,52.600002,18.5,181.3,6.4
1910,1,16,15.8,5.4,15.8,31.0,65.700005,48.100002,10.8,172.6,34.4
1910,2,15,11.8,6.1,13.8,12.6,32.4,21.300001,7.5,103.8,14.7
1910,3,16,11.7,8.900001,16.4,13.1,34.2,32.5,12.5,71.4,37.8
1910,4,16,12.900001,24.0,18.300001,44.5,61.3,39.600002,18.9,140.5,68.5
1910,5,16,17.2,43.9,25.5,15.2,37.600002,49.0,35.5,116.9,18.6
1910,6,16,20.5,83.200005,42.100002,62.4,61.4,41.100002,64.1,209.2,23.4
1910,7,16,32.0,104.4,42.5,90.9,30.300001,45.8,82.3,158.0,32.4
1910,8,16,41.8,92.700005,48.2,32.8,26.0,32.600002,56.2,174.5,39.9
1910,9,16,24.6,51.3,39.5,36.3,65.700005,39.100002,23.800001,143.5,2.3
1910,10,16,31.5,28.800001,32.2,17.6,75.700005,44.100002,25.6,94.700005,2.6000001
1910,11,16,19.1,11.400001,26.300001,39.5,42.5,61.2,21.800001,195.8,0.5
1910,12,16,17.6,7.6,22.0,15.2,26.300001,33.2,14.900001,119.6,13.8
1911,1,16,15.8,5.4,15.8,16.300001,69.3,32.3,9.2,63.2,29.6
1911,2,15,11.8,6.1,13.8,14.6,45.0,44.8,7.7000003,61.9,27.9
1911,3,16,11.7,8.900001,16.4,27.4,30.9,17.6,10.3,102.9,18.0
1911,4,16,12.900001,23.2,18.300001,27.7,59.8,32.9,26.300001,66.700005,18.6
1911,5,16,17.2,44.2,25.5,10.900001,23.4,10.5,42.5,128.7,14.1
1911,6,16,20.5,84.700005,42.100002,69.4,64.0,54.7,49.0,230.1,5.8
1911,7,16,32.0,106.1,42.5,86.0,80.9,57.600002,76.3,34.5,9.3
1911,8,16,41.8,93.3,48.2,64.9,83.3,32.600002,69.3,137.40001,8.1
1911,9,16,24.6,50.8,39.5,35.7,71.700005,72.5,41.5,148.90001,8.5
1911,10,16,31.5,28.300001,32.2,42.4,72.1,50.7,24.9,173.1,3.5
1911,11,16,19.1,11.3,26.300001,32.7,45.600002,29.800001,25.5,163.2,19.9
1911,12,16,17.6,7.5,22.0,19.300001,22.6,30.4,16.6,150.8,16.2
1912,1,16,15.8,5.5,15.8,14.900001,34.0,25.7,8.1,129.0,42.5
1912,2,15,11.8,6.0,13.8,20.0,23.300001,33.7,14.3,82.200005,30.5
1912,3,16,11.7,8.900001,16.4,23.7,26.7,39.9,13.400001,153.0,16.2
1912,4,16,12.900001,23.5,18.300001,16.0,55.2,8.1,16.800001,90.4,15.2
1912,5,16,17.2,44.2,25.5,32.600002,35.5,58.0,33.100002,105.0,35.3
1912,6,16,20.5,84.1,42.100002,73.4,45.5,60.2,66.4,199.8,12.1
1912,7,16,32.0,108.3,42.5,33.3,46.0,22.9,81.1,183.8,7.8
1912,8,16,41.8,95.200005,48.2,73.0,64.8,132.1,57.4,217.6,8.1
1912,9,16,24.6,50.5,39.5,77.700005,106.5,43.0,35.100002,62.8,21.300001
1912,10,16,31.5,28.6,32.2,14.400001,42.3,48.3,25.5,184.3,2.8
1912,11,16,19.1,11.7,26.300001,49.8,67.3,63.2,29.1,74.700005,1.1
1912,12,16,17.6,7.5,22.0,22.9,48.600002,77.1,13.400001,60.0,20.6
1913,1,16,15.8,5.4,15.8,15.400001,29.0,15.7,13.2,76.1,28.2
1913,2,15,11.8,6.0,13.8,19.6,43.4,32.5,10.2,21.4,20.300001
1913,3,16,11.7,9.400001,16.4,17.4,32.600002,31.5,10.6,136.40001,23.6
1913,4,16,12.900001,23.800001,18.300001,18.7,34.2,27.0,19.300001,139.8,70.5
1913,5,16,17.2,44.7,25.5,19.1,43.0,38.100002,44.7,125.700005,29.9
1913,6,16,20.5,82.200005,42.100002,36.100002,62.100002,47.9,69.8,119.4,12.0
1913,7,16,32.0,105.200005,42.5,34.3,75.0,104.3,80.3,157.0,5.6
1913,8,16,41.8,94.0,48.2,66.3,58.600002,84.1,57.5,116.700005,21.4
1913,9,16,24.6,50.8,39.5,32.4,35.2,30.7,43.2,149.7,8.400001
1913,10,16,31.5,28.6,32.2,44.4,70.8,24.7,22.4,108.4,5.5
1913,11,16,19.1,11.5,26.300001,22.6,44.600002,38.4,24.0,109.200005,9.5
1913,12,16,17.6,7.6,22.0,23.1,50.9,71.3,23.0,52.7,11.1
1914,1,16,15.8,5.4,15.8,31.6,76.700005,49.7,18.4,74.700005,23.1
1914,2,15,11.8,6.0,13.8,19.5,28.0,27.4,12.400001,115.9,24.9
1914,3,16,11.7,9.3,16.4,16.0,34.3,32.8,12.3,190.1,16.7
1914,4,16,12.900001,24.300001,18.300001,25.0,49.7,41.7,29.7,80.1,20.4
1914,5,16,17.2,44.600002,25.5,41.2,51.5,47.3,39.7,217.1,19.1
1914,6,16,20.5,82.8,42.100002,61.5,69.700005,30.6,65.1,112.700005,9.8
1914,7,16,32.0,108.1,42.5,49.9,41.5,61.3,49.8,217.8,8.7
1914,8,16,41.8,93.3,48.2,44.100002,63.0,33.4,70.8,231.40001,19.1
1914,9,16,24.6,51.2,39.5,49.8,86.200005,63.8,37.8,102.8,10.3
1914,10,16,31.5,28.9,32.2,22.6,21.6,25.300001,27.4,171.5,29.7
1914,11,16,19.1,11.5,26.300001,27.0,36.8,27.2,23.0,81.9,28.5
1914,12,16,17.6,7.5,22.0,30.800001,47.100002,45.4,26.1,130.2,14.2
1915,1,16,15.8,5.6,15.8,22.800001,17.9,41.0,11.900001,140.40001,2.8
1915,2,15,11.8,6.2000003,13.8,23.9,35.5,24.9,12.400001,151.40001,23.5
1915,3,16,11.7,9.2,16.4,20.2,27.6,22.1,15.7,80.0,10.6
1915,4,16,12.900001,24.1,18.300001,22.6,59.7,27.6,23.2,119.200005,45.4
1915,5,16,17.2,45.600002,25.5,25.9,80.3,19.6,48.7,108.9,9.5
1915,6,16,20.5,85.9,42.100002,59.100002,36.9,23.0,46.4,163.8,17.6
1915,7,16,32.0,108.3,42.5,46.9,134.8,162.3,86.3,199.1,14.2
1915,8,16,41.8,95.6,48.2,41.100002,40.9,67.700005,78.9,115.8,20.7
1915,9,16,24.6,52.3,39.5,42.2,44.9,61.7,31.4,175.8,5.1
1915,10,16,31.5,29.4,32.2,14.400001,22.0,6.7000003,30.0,36.600002,16.800001
1915,11,16,19.1,11.8,26.300001,38.8,60.2,83.4,23.300001,82.0,5.5
1915,12,16,17.6,7.8,22.0,9.900001,15.7,46.8,23.6,160.90001,0.90000004
1916,1,16,15.8,5.6,15.8,25.4,52.9,47.8,11.0,43.8,8.3
1916,2,15,11.8,6.2000003,13.8,20.4,32.5,13.7,10.2,169.5,21.1
1916,3,16,11.7,9.2,16.4,20.300001,21.7,43.2,11.2,202.0,11.8
1916,4,16,12.900001,24.1,18.300001,9.3,41.0,41.4,23.0,123.5,17.800001
1916,5,16,17.2,45.600002,25.5,30.2,36.8,50.5,33.9,118.6,25.0
1916,6,16,20.5,85.9,42.100002,44.9,19.9,56.5,47.8,189.8,10.7
1916,7,16,32.0,108.3,42.5,49.9,62.100002,112.9,71.700005,123.5,7.8
1916,8,16,41.8,95.6,48.2,44.9,59.4,34.0,49.600002,147.1,19.6
1916,9,16,24.6,52.3,39.5,37.7,77.4,34.3,29.7,152.0,15.6
1916,10,16,31.5,29.4,32.2,14.7,33.5,64.200005,19.2,122.5,1.2
1916,11,16,19.1,11.8,26.300001,49.0,65.8,78.4,24.7,169.90001,0.0
1916,12,16,17.6,7.8,22.0,25.0,40.5,51.0,19.9,231.0,3.6000001
1917,1,16,15.8,5.6,15.8,14.400001,35.0,10.8,12.0,84.700005,9.3
1917,2,15,11.8,6.2000003,13.8,25.300001,48.600002,27.5,7.6,20.300001,4.5
1917,3,16,11.7,9.2,16.4,12.8,19.0,15.400001,12.400001,131.40001,5.9
1917,4,16,12.900001,24.1,18.300001,34.5,31.4,24.6,20.800001,102.8,5.4
1917,5,16,17.2,45.600002,25.5,29.7,54.600002,16.7,25.9,194.90001,8.5
1917,6,16,20.5,85.9,42.100002,54.600002,63.3,56.4,59.3,117.8,33.5
1917,7,16,32.0,108.3,42.5,43.8,77.4,78.0,69.4,165.90001,7.5
1917,8,16,41.8,95.6,48.2,51.2,48.8,77.0,57.600002,175.2,49.100002
1917,9,16,24.6,52.3,39.5,77.9,90.3,69.6,39.3,68.200005,14.3
1917,10,16,31.5,29.4,32.2,60.9,59.7,56.7,22.2,227.3,14.6
1917,11,16,19.1,11.8,26.300001,43.0,58.600002,36.100002,18.2,78.0,0.0
1917,12,16,17.6,7.8,22.0,14.6,54.8,49.8,15.900001,62.600002,18.2
1918,1,16,15.8,5.6,15.8,18.4,71.700005,44.7,8.900001,69.200005,2.9
1918,2,15,11.8,6.2000003,13.8,17.5,50.600002,22.7,6.7000003,21.0,4.3
1918,3,16,11.7,9.2,16.4,14.0,44.2,17.9,11.5,115.700005,29.1
1918,4,16,12.900001,24.1,18.300001,14.900001,16.800001,16.4,23.1,171.5,37.0
1918,5,16,17.2,45.600002,25.5,20.4,39.5,23.0,34.3,82.700005,0.6
1918,6,16,20.5,85.9,42.100002,59.9,68.0,100.700005,52.8,212.8,13.900001
1918,7,16,32.0,108.3,42.5,32.4,40.100002,68.9,57.100002,93.9,13.3
1918,8,16,41.8,95.6,48.2,23.0,32.600002,85.5,46.100002,109.5,6.6
1918,9,16,24.6,52.3,39.5,66.8,53.8,84.8,33.0,250.7,10.3
1918,10,16,31.5,29.4,32.2,49.600002,59.9,25.5,27.2,143.1,3.0
1918,11,16,19.1,11.8,26.300001,24.6,80.0,23.9,29.0,69.0,24.1
1918,12,16,17.6,7.8,22.0,20.800001,31.7,37.4,18.5,166.90001,35.4
1919,1,16,15.8,5.6,15.8,14.7,33.100002,37.7,10.900001,154.5,32.3
1919,2,15,11.8,6.2000003,13.8,15.400001,35.4,14.8,14.1,90.6,17.5
1919,3,16,11.7,9.2,16.4,19.300001,31.9,21.4,21.2,133.6,51.8
1919,4,16,12.900001,24.1,18.300001,32.2,55.600002,34.2,30.9,171.6,10.3
1919,5,16,17.2,45.600002,25.5,6.5,11.2,39.600002,42.5,42.9,9.900001
1919,6,16,20.5,85.9,42.100002,42.5,77.700005,92.6,62.600002,94.1,3.2
1919,7,16,32.0,108.3,42.5,28.5,50.7,59.4,62.100002,164.2,5.1
1919,8,16,41.8,95.6,48.2,87.3,107.200005,55.7,55.5,61.600002,14.5
1919,9,16,24.6,52.3,39.5,78.5,108.5,71.200005,42.9,92.700005,10.7
1919,10,16,31.5,29.4,32.2,21.2,58.600002,35.3,22.9,92.4,3.2
1919,11,16,19.1,11.8,26.300001,20.0,20.300001,22.7,24.5,183.40001,0.1
1919,12,16,17.6,7.8,22.0,13.900001,27.7,37.9,17.9,143.3,23.6
1920,1,16,15.8,5.6,15.8,19.1,56.8,50.5,6.9,178.8,40.0
1920,2,15,11.8,6.2000003,13.8,19.7,84.5,45.9,7.5,22.6,19.1
1920,3,16,11.7,9.2,16.4,20.300001,54.0,34.5,12.8,126.200005,38.7
1920,4,16,12.900001,24.1,18.300001,39.3,38.5,45.100002,22.4,160.6,70.5
1920,5,16,17.2,45.600002,25.5,37.2,48.7,48.8,33.8,120.6,19.5
1920,6,16,20.5,85.9,42.100002,50.2,63.5,45.600002,45.7,145.3,12.2
1920,7,16,32.0,108.3,42.5,95.700005,102.200005,105.1,60.2,165.0,2.5
1920,8,16,41.8,95.6,48.2,66.700005,93.5,66.0,54.0,123.4,5.8
1920,9,16,24.6,52.3,39.5,51.5,74.8,56.7,31.300001,216.40001,25.2
1920,10,16,31.5,29.4,32.2,28.300001,49.3,15.1,35.100002,61.5,2.2
1920,11,16,19.1,11.8,26.300001,17.300001,63.2,13.900001,36.7,63.0,15.7
1920,12,16,17.6,7.8,22.0,20.2,37.7,14.5,16.5,73.3,1.7
1921,1,16,15.8,5.6,15.8,21.1,64.700005,58.9,10.7,74.9,12.900001
1921,2,15,11.8,6.2000003,13.8,16.4,43.2,30.7,17.300001,26.2,5.1
1921,3,16,11.7,9.2,16.4,22.6,46.2,29.0,17.1,33.4,35.9
1921,4,16,12.900001,24.1,18.300001,27.4,47.0,21.7,24.5,93.200005,43.3
1921,5,16,17.2,45.600002,25.5,50.0,92.3,48.9,29.6,117.700005,63.3
1921,6,16,20.5,85.9,42.100002,82.5,108.5,72.6,40.100002,84.700005,40.2
1921,7,16,32.0,108.3,42.5,65.6,78.5,108.5,73.200005,90.4,8.400001
1921,8,16,41.8,95.6,48.2,72.1,136.1,140.40001,45.600002,167.5,33.9
1921,9,16,24.6,52.3,39.5,75.200005,71.9,63.2,32.3,87.700005,6.6
1921,10,16,31.5,29.4,32.2,46.100002,76.9,71.4,27.300001,23.7,19.7
1921,11,16,19.1,11.8,26.300001,19.7,40.2,17.5,24.6,54.100002,2.1000001
1921,12,16,17.6,7.8,22.0,24.0,48.100002,61.5,23.6,30.7,64.5
1922,1,16,15.8,5.6,15.8,14.400001,21.5,23.9,9.900001,163.1,17.2
1922,2,15,11.8,6.2000003,13.8,15.2,35.100002,25.7,10.900001,70.1,53.3
1922,3,16,11.7,9.2,16.4,22.2,24.2,39.100002,9.3,136.7,29.1
1922,4,16,12.900001,24.1,18.300001,30.9,22.9,38.9,23.2,180.8,21.1
1922,5,16,17.2,45.600002,25.5,38.0,62.8,32.100002,39.0,62.4,71.5
1922,6,16,20.5,85.9,42.100002,58.9,107.700005,66.6,39.7,176.3,18.6
1922,7,16,32.0,108.3,42.5,37.0,51.4,97.9,51.600002,156.90001,6.6
1922,8,16,41.8,95.6,48.2,74.700005,80.1,70.8,47.0,161.40001,13.5
1922,9,16,24.6,52.3,39.5,32.0,57.3,35.2,23.800001,210.2,22.6
1922,10,16,31.5,29.4,32.2,34.7,46.4,22.6,20.1,143.2,6.8
1922,11,16,19.1,11.8,26.300001,33.0,70.5,39.600002,23.800001,91.0,0.0
1922,12,16,17.6,7.8,22.0,34.5,42.2,47.0,13.2,182.7,21.4
1923,1,16,15.8,5.6,15.8,27.9,79.200005,43.7,9.2,47.2,35.8
1923,2,15,11.8,6.2000003,13.8,12.1,18.1,13.0,7.2000003,88.8,40.600002
1923,3,16,11.7,9.2,16.4,7.6,30.6,11.7,13.3,35.2,27.2
1923,4,16,12.900001,24.1,18.300001,12.3,13.1,17.5,23.1,128.90001,17.800001
1923,5,16,17.2,45.600002,25.5,33.5,62.4,51.100002,27.4,157.0,47.100002
1923,6,16,20.5,85.9,42.100002,59.7,58.4,51.4,43.3,113.5,11.0
1923,7,16,32.0,108.3,42.5,64.8,114.1,58.9,49.9,79.4,32.600002
1923,8,16,41.8,95.6,48.2,41.8,43.9,90.6,47.600002,111.6,38.4
1923,9,16,24.6,52.3,39.5,71.3,67.1,108.700005,42.5,118.5,5.4
1923,10,16,31.5,29.4,32.2,59.5,51.600002,82.700005,27.800001,167.0,16.6
1923,11,16,19.1,11.8,26.300001,31.800001,41.5,36.600002,30.0,169.7,0.4
1923,12,16,17.6,7.8,22.0,22.7,34.9,26.2,19.5,165.2,5.9
1924,1,16,15.8,5.6,15.8,22.800001,47.3,39.7,10.2,64.0,25.5
1924,2,15,11.8,6.2000003,13.8,20.300001,30.6,32.8,8.0,46.0,37.7
1924,3,16,11.7,9.2,16.4,25.6,30.5,33.4,12.6,72.1,32.600002
1924,4,16,12.900001,24.1,18.300001,22.800001,28.9,25.2,27.4,136.7,27.4
1924,5,16,17.2,45.600002,25.5,32.7,51.5,54.8,40.0,157.0,72.6
1924,6,16,20.5,85.9,42.100002,36.0,55.7,111.0,53.600002,202.3,1.3000001
1924,7,16,32.0,108.3,42.5,24.300001,33.100002,59.100002,66.5,147.6,12.3
1924,8,16,41.8,95.6,48.2,30.9,62.9,115.200005,52.5,192.8,7.5
1924,9,16,24.6,52.3,39.5,65.8,89.6,80.0,29.4,156.6,26.300001
1924,10,16,31.5,29.4,32.2,30.0,84.200005,51.9,31.6,136.3,0.8
1924,11,16,19.1,11.8,26.300001,33.600002,67.4,31.2,24.300001,36.3,8.1
1924,12,16,17.6,7.8,22.0,23.0,69.9,31.2,16.7,95.1,51.3
1925,1,16,15.8,5.6,15.8,22.5,102.700005,37.100002,9.1,27.300001,29.2
1925,2,15,11.8,6.2000003,13.8,19.2,39.600002,44.5,8.900001,138.1,13.400001
1925,3,16,11.7,9.2,16.4,22.5,36.100002,26.0,14.6,84.9,11.3
1925,4,16,12.900001,24.1,18.300001,20.5,39.2,17.2,21.2,131.8,19.4
1925,5,16,17.2,45.600002,25.5,28.2,45.4,40.4,44.600002,117.4,39.5
1925,6,16,20.5,85.9,42.100002,48.9,58.600002,55.4,49.4,64.5,5.0
1925,7,16,32.0,108.3,42.5,72.0,81.6,108.3,61.600002,151.6,10.8
1925,8,16,41.8,95.6,48.2,52.100002,63.8,85.5,38.9,168.5,27.9
1925,9,16,24.6,51.0,39.5,55.5,75.8,48.4,24.4,148.90001,10.1
1925,10,16,31.5,28.4,32.2,29.2,70.1,36.600002,20.800001,53.3,8.900001
1925,11,16,19.1,11.5,26.300001,16.5,40.7,44.4,28.800001,80.9,8.400001
1925,12,16,17.6,7.8,22.0,22.2,39.600002,73.4,22.9,135.6,0.0
1926,1,16,15.8,5.4,15.8,13.400001,30.5,33.4,9.1,108.6,15.900001
1926,2,15,11.8,6.1,13.8,15.900001,40.7,25.2,8.900001,127.5,10.7
1926,3,16,11.7,9.1,16.4,29.4,50.3,32.100002,8.0,90.200005,33.4
1926,4,16,12.900001,23.1,18.300001,24.4,62.9,34.5,28.2,121.5,29.7
1926,5,16,17.2,44.9,25.5,20.4,55.600002,87.200005,40.8,258.1,34.8
1926,6,16,20.5,83.6,42.100002,80.1,33.2,43.3,57.0,198.8,28.0
1926,7,16,32.0,106.1,42.5,27.7,49.2,73.3,51.600002,139.6,7.5
1926,8,16,41.8,95.1,48.2,59.4,72.9,62.100002,65.700005,98.0,8.3
1926,9,16,24.6,50.600002,39.5,42.0,64.200005,61.3,42.3,91.9,22.7
