WMO Index,Year,January,February,March,April,May,June,July,August,September,October,November,December
29263,1917,1.2,1.6,2.1,4.3,6.7,12.7,16.3,11.9,8.5,5.2,2.9,1.1
29263,1918,1.7,1.6,2.7,3.9,6.3,11.1,16.1,13.2,8.9,4.9,2.7,0.7
29263,1919,0.5,1.6,2.1,3.6,5.6,10.1,16.7,13.4,9.3,5.7,2.1,1.3
29263,1920,1.7,1.2,2.8,4.3,6.0,10.7,15.9,14.1,7.5,4.8,2.0,0.9
29263,1921,1.9,1.5,2.4,3.3,5.1,11.2,19.4,13.3,8.3,5.1,2.7,1.5
29263,1922,,,,,,12.5,19.8,13.8,8.3,,,
29263,1923,,,,,6.0,10.8,15.5,15.2,9.5,,,
29263,1924,1.1,0.8,2.1,3.5,7.9,9.5,16.7,12.8,8.9,,,
29263,1925,,,,,,9.7,13.5,13.7,9.3,,,
29263,1926,1.5,1.5,2.8,4.5,4.5,15.2,15.4,8.7,,,,
29263,1927,,,,,,13.1,11.9,9.6,,,,
29263,1928,1.2,1.3,1.6,3.9,6.1,11.5,16.1,14.5,9.1,,,
29263,1929,,,,,5.8,11.5,14.1,12.7,8.8,5.5,3.3,0.7
29263,1930,1.5,1.2,2.4,2.8,6.3,10.8,15.5,14.1,8.3,5.1,3.1,1.6
29263,1931,1.2,0.9,2.5,3.6,5.6,13.0,14.2,14.8,9.5,6.4,2.4,1.5
29263,1932,1.9,1.6,2.3,4.4,6.0,11.3,18.5,13.1,9.9,6.4,,
29263,1933,,,1.9,4.0,5.9,9.6,15.1,14.8,8.1,4.7,2.8,1.6
29263,1934,1.5,2.0,1.9,3.6,6.4,11.6,14.1,13.7,7.5,5.1,2.8,1.5
29263,1935,1.1,2.3,2.4,3.1,5.9,11.7,15.0,13.3,8.7,4.3,1.9,0.7
29263,1936,1.1,1.3,1.9,3.2,6.4,9.2,17.1,13.2,9.1,5.6,1.9,2.1
29263,1937,1.2,1.1,1.6,2.8,,12.1,15.0,11.6,8.3,5.1,2.1,0.5
29263,1938,0.7,1.6,2.7,4.5,6.7,11.6,14.7,12.8,8.3,4.8,2.9,0.5
29263,1939,1.1,1.9,2.1,4.4,6.5,13.8,14.4,13.4,8.5,4.4,2.3,2.1
29263,1940,0.4,1.3,2.4,4.4,6.5,12.8,13.9,,9.1,4.5,2.6,1.2
29263,1941,1.1,0.8,2.3,2.9,6.3,12.8,14.8,14.2,8.7,5.5,2.4,1.3
29263,1942,1.0,0.9,2.0,3.8,5.6,12.8,15.8,13.0,9.4,4.6,2.7,1.9
29263,1943,1.1,1.4,2.1,5.0,7.8,11.7,15.4,13.1,9.2,5.2,2.3,1.8
29263,1944,1.4,2.0,2.6,5.0,6.9,11.4,14.9,14.1,10.0,5.4,1.9,1.2
29263,1945,0.8,0.6,1.8,4.8,7.8,12.3,14.8,12.0,10.0,5.7,2.7,1.0
29263,1946,1.6,2.1,2.2,4.0,6.0,10.7,15.8,13.6,6.2,4.8,2.5,0.8
29263,1947,0.5,0.9,2.0,4.1,6.7,10.8,13.6,11.0,7.6,5.0,1.4,1.0
29263,1948,1.7,1.3,2.2,4.2,6.7,10.2,17.8,12.8,9.4,5.3,2.2,1.8
29263,1949,2.1,1.9,2.0,4.5,6.6,10.4,13.6,13.7,8.6,5.8,2.0,0.5
29263,1950,0.8,1.6,2.2,3.6,6.4,11.5,14.7,15.8,9.8,5.1,1.7,1.8
29263,1951,1.1,0.8,2.6,4.0,6.7,11.0,15.6,11.4,9.1,5.6,2.9,2.6
29263,1952,,,,,7.0,11.7,16.0,13.1,9.3,4.6,1.0,0.8
29263,1953,1.2,1.3,2.9,4.4,7.0,12.4,18.0,13.2,9.8,5.2,1.5,1.8
29263,1954,0.9,1.1,2.0,3.4,5.1,11.9,14.0,15.1,9.0,5.6,2.3,0.8
29263,1955,1.3,1.0,1.7,3.5,7.3,11.8,14.4,13.5,7.4,5.2,3.2,1.3
29263,1956,1.0,0.9,1.7,3.6,7.2,10.5,17.2,14.0,8.4,5.6,2.2,0.9
29263,1957,1.4,0.8,1.7,3.8,6.2,11.4,13.9,13.4,9.9,4.9,2.2,2.0
29263,1958,1.3,1.3,1.9,2.9,6.0,11.0,15.4,13.1,7.9,5.2,3.4,1.8
29263,1959,1.3,1.5,2.8,4.3,6.2,12.4,16.7,14.2,9.9,4.5,1.8,0.8
29263,1960,1.2,1.9,1.5,4.0,5.9,11.5,15.6,12.8,9.8,4.4,1.9,1.4
29263,1961,1.3,1.7,2.5,4.2,5.7,8.8,13.6,12.4,9.3,3.5,2.5,1.2
29263,1962,1.6,1.8,2.4,3.8,6.5,11.5,16.1,13.3,8.6,4.0,1.8,1.9
29263,1963,1.2,1.8,2.2,3.4,5.5,10.1,14.6,14.5,8.2,5.4,2.8,1.7
29263,1964,2.1,0.8,1.4,2.8,6.6,10.8,15.3,12.4,8.4,4.0,2.9,1.6
29263,1965,1.1,1.1,2.5,3.2,6.7,11.6,16.2,14.0,8.6,5.4,0.8,0.9
29263,1966,0.9,0.8,1.9,2.8,6.7,11.4,13.7,12.9,10.0,4.6,1.8,0.6
29263,1967,1.0,1.2,3.0,4.4,6.0,11.2,17.0,12.2,7.5,5.9,2.0,1.8
29263,1968,1.0,1.3,3.1,4.3,5.5,8.8,15.6,11.3,6.4,4.6,1.5,0.6
29263,1969,0.4,0.4,1.8,3.6,5.4,10.2,17.4,12.8,8.4,4.6,2.9,1.2
29263,1970,1.0,1.3,1.5,3.9,5.3,10.6,14.2,11.8,7.6,4.2,2.4,1.4
29263,1971,1.8,0.5,1.9,3.7,6.6,11.5,13.8,13.6,9.0,5.1,3.6,1.3
29263,1972,0.8,1.5,1.8,4.3,5.4,11.9,13.5,12.8,7.3,4.5,2.2,1.5
29263,1973,1.4,1.3,2.5,4.0,5.8,10.8,15.4,13.3,8.7,4.4,3.7,2.2
29263,1974,0.8,0.6,1.9,4.5,6.0,8.8,13.5,14.4,9.1,3.6,1.7,1.0
29263,1975,1.9,1.5,2.7,3.9,6.0,9.6,14.5,11.8,8.7,4.8,2.3,1.5
29263,1976,1.5,0.9,1.5,3.8,6.1,12.2,15.5,11.8,8.6,3.5,1.9,1.3
29263,1977,0.6,0.8,2.4,4.1,5.9,12.9,13.8,12.2,7.5,4.1,3.8,1.5
29263,1978,1.7,1.3,2.3,3.8,5.9,10.9,14.6,11.9,7.8,5.0,3.8,1.6
29263,1979,0.6,1.2,2.3,3.2,6.4,13.5,14.7,11.7,8.6,4.8,2.4,2.0
29263,1980,0.9,1.2,1.7,3.5,5.7,12.2,16.0,13.7,8.7,5.1,3.0,1.7
29263,1981,1.4,1.7,2.7,4.6,7.3,12.0,14.6,13.3,8.9,3.6,1.9,1.8
29263,1982,0.7,1.7,1.8,4.9,6.6,11.6,13.7,12.8,7.5,3.6,3.2,2.3
29263,1983,2.1,1.8,2.8,3.2,5.2,10.3,12.7,13.4,8.1,5.6,3.4,2.5
29263,1984,1.3,1.1,2.4,2.7,6.4,11.4,14.2,12.7,8.5,4.0,1.8,0.7
29263,1985,1.3,0.6,2.2,3.9,5.9,11.9,15.7,13.6,8.1,5.4,2.7,1.2
29263,1986,1.2,1.5,2.7,3.6,6.5,10.8,16.6,14.3,8.6,5.0,3.2,1.8
29263,1987,1.0,1.6,1.7,4.0,6.4,8.6,14.9,13.8,9.5,4.5,1.8,1.8
29263,1988,1.3,1.1,2.3,4.4,5.9,9.9,13.8,13.5,9.6,5.0,3.3,1.9
29263,1989,1.7,2.0,3.0,3.2,6.8,8.7,13.7,12.0,7.6,4.9,2.6,1.6
29263,1990,1.1,1.7,3.8,3.5,7.5,11.7,16.3,14.0,8.5,6.0,2.8,1.8
29263,1991,1.5,1.2,1.6,4.2,6.2,11.3,18.6,13.5,9.3,5.2,3.1,1.3
29263,1992,2.5,2.0,2.3,3.1,7.4,10.1,15.2,14.4,7.8,4.8,2.2,1.8
29263,1993,1.8,2.0,2.9,4.1,5.4,12.4,16.2,13.7,7.8,5.1,2.1,1.9
29263,1994,1.1,1.1,2.7,4.0,6.2,13.4,15.6,12.4,8.0,5.4,2.6,1.4
29263,1995,1.7,2.5,3.1,4.6,5.7,9.7,14.2,14.3,8.4,5.7,3.5,1.8
29263,1996,0.8,1.2,2.1,3.6,5.4,9.9,16.9,11.3,6.6,4.8,2.3,1.4
29263,1997,1.4,1.9,3.3,5.5,7.3,10.8,13.5,12.6,8.2,5.4,2.5,1.1
29263,1998,1.1,1.9,2.2,3.8,6.4,10.2,14.6,14.9,7.8,4.8,1.6,2.6
29263,1999,0.9,1.9,1.2,4.1,7.3,9.8,16.4,12.4,7.6,4.9,2.9,2.4
29263,2000,1.0,1.7,3.0,4.3,7.6,12.9,13.3,13.7,8.6,4.2,1.4,0.7
29263,2001,0.8,1.5,2.4,3.7,8.4,15.4,14.3,15.2,9.4,4.9,4.0,1.3
29263,2002,2.7,2.6,3.0,3.1,7.9,12.8,16.5,13.3,8.7,4.4,2.5,0.8
29263,2003,1.7,1.8,2.6,3.8,5.8,12.7,14.2,13.0,9.1,5.0,2.1,2.2
29263,2004,1.2,2.1,2.0,3.7,7.0,13.4,14.1,11.6,9.3,5.8,3.3,0.8
29263,2005,1.9,0.9,2.7,4.2,6.7,12.3,18.4,14.8,9.2,6.5,3.3,1.0
29263,2006,0.5,1.2,2.7,3.1,6.0,13.3,16.1,11.2,8.6,4.1,2.5,2.6
29263,2007,2.5,1.5,2.8,5.1,7.0,10.3,16.1,13.0,9.3,4.8,3.0,2.1
29263,2008,0.7,1.9,3.2,3.4,5.5,12.5,15.4,13.0,9.5,6.2,3.7,1.3
29263,2009,1.3,0.9,2.3,4.6,6.0,11.8,14.7,13.7,8.7,5.5,1.9,0.9
29263,2010,0.6,0.8,2.2,4.0,5.6,11.1,14.9,12.5,8.4,6.1,3.5,0.8
29263,2011,0.8,1.5,2.8,5.1,6.8,13.8,13.4,12.9,7.6,6.9,2.6,1.9
29263,2012,1.1,1.3,2.8,4.2,6.3,12.8,15.6,11.9,10.5,5.1,2.3,0.5
29263,2013,1.2,1.3,2.1,4.8,6.6,12.3,14.5,16.1,8.5,5.2,4.3,3.3
29263,2014,1.7,1.1,3.8,4.9,6.2,11.9,16.2,14.0,7.8,4.7,2.7,2.3
29263,2015,2.1,2.1,3.1,5.4,7.9,12.4,16.4,14.1,8.8,5.8,2.3,3.3
29263,2016,0.7,2.3,3.4,4.8,5.5,13.0,17.0,14.6,9.0,3.7,2.0,2.0
29263,2017,1.8,2.1,3.4,4.7,7.2,14.8,16.0,13.9,8.9,5.3,3.1,2.3
29263,2018,1.1,1.5,2.7,4.5,5.9,14.8,13.8,13.4,9.9,6.2,2.3,1.1
29263,2019,1.7,2.0,4.0,4.0,6.7,14.3,17.4,16.4,9.7,5.9,2.4,2.3
29263,2020,2.8,2.6,3.9,5.4,9.9,13.1,16.9,16.6,11.3,5.9,3.8,1.4
