Year,January,February,March,April,May,June,July,August,September,October,November,December
2001,3.3,8.8,3.6,16.3,1.7,14.1,27.2,13.6,27.2,13.2,25.4,32.3
2002,1.3,12.5,10.6,19.6,23.2,2.4,53.5,13.1,54.2,18.3,26.5,14.8
2003,9.6,4.1,9.8,26.8,18.6,4.8,19.0,46.0,8.6,66.4,26.1,45.5
2004,18.2,6.5,5.9,12.4,6.6,21.6,44.3,50.7,37.4,25.2,18.2,16.0
2005,12.9,6.9,14.8,10.9,14.1,15.2,27.3,40.2,19.2,35.4,15.5,11.7
2006,17.2,25.4,7.6,0.0,31.7,5.4,44.4,54.2,48.8,29.0,42.7,14.0
2007,24.1,7.7,9.4,7.6,40.3,13.4,53.4,81.4,23.9,32.5,24.0,11.3
2008,31.0,14.2,11.6,8.0,13.3,46.0,28.2,31.4,25.2,33.3,23.4,31.9
2009,20.0,8.6,16.6,17.7,9.2,13.4,51.0,36.9,52.5,16.7,25.4,7.0
2010,42.3,5.1,3.9,8.0,16.7,65.2,37.4,46.0,30.6,47.7,36.2,15.5
2011,39.3,18.8,24.4,11.9,6.9,26.0,60.9,43.9,20.0,31.0,17.1,18.3
2012,16.8,18.3,15.4,7.8,31.2,22.0,23.2,9.9,10.8,16.2,26.7,20.7
2013,6.3,20.6,5.3,6.2,5.1,14.0,5.1,16.6,38.4,21.1,20.7,6.3
2014,11.8,18.2,9.6,16.0,19.6,12.3,31.0,50.2,76.6,27.1,25.5,23.5
2015,16.6,5.1,19.7,5.2,5.7,91.9,47.8,66.6,49.4,18.3,28.7,10.1
2016,35.0,24.0,22.1,11.8,6.6,18.8,20.3,13.9,32.0,29.1,18.8,2.1
2017,16.4,13.0,24.7,28.0,1.8,18.8,39.3,67.0,16.4,45.9,13.6,14.4
2018,38.5,16.0,7.5,10.7,11.3,28.4,52.5,66.3,41.7,24.1,19.1,20.1
2019,7.6,16.8,11.4,17.3,6.5,28.9,44.7,22.4,71.5,17.8,23.4,4.7
