Year,January,February,March,April,May,June,July,August,September,October,November,December
1952,3.056646,42.66626,9.511077,10.31329,70.88509,4.258862,13.70997,34.01606,20.60554,23.81440,32.51294,15.44632
1953,23.53157,21.54577,33.33600,13.19134,32.90353,21.17049,23.34189,78.83046,20.22971,18.33636,18.09854,20.07769
1954,27.38434,19.31883,41.06793,4.104984,21.89134,5.484138,4.031923,6.335249,18.13082,15.53968,6.333585,26.10851
1955,11.99189,28.67548,13.33912,11.41385,68.05595,36.86294,13.98469,39.29466,21.80277,25.14522,14.74466,11.34079
1956,10.76606,4.957200,9.461631,10.18912,14.26440,19.52215,30.79411,39.69023,21.40665,25.17105,14.71994,13.74466
1957,12.23912,10.68414,6.256646,2.478045,3.703878,16.04466,62.80962,10.43137,27.00665,21.91606,17.19909,5.758307
1958,16.34909,2.953324,15.21883,13.24411,8.483032,6.481922,10.40775,10.28026,16.37805,22.46828,7.785246,8.762738
1959,4.957200,21.32215,5.931923,15.54743,6.406094,0.3752785,19.23525,20.30720,28.08248,41.48379,11.89134,16.37437
1960,18.12603,3.403876,3.204431,20.07659,7.107201,15.09245,39.37659,44.34854,39.08525,20.39189,6.308862,4.907753
1961,1.602215,11.08691,12.54023,26.21239,56.32900,18.87105,48.32714,81.66350,6.701109,23.31828,10.84079,8.011631
1962,12.19355,20.39577,5.933031,13.14300,9.083586,36.61792,52.38434,50.30020,18.32860,14.53635,16.77215,28.33988
1963,23.18268,23.04799,16.71994,14.86939,1.901662,19.49743,61.46349,36.94079,2.275831,31.14909,15.14466,10.23968
1964,15.39688,15.21662,2.252769,5.557199,5.830262,25.35463,49.08267,20.98359,15.55332,19.91662,12.19134,14.34577
1965,8.862739,3.879707,6.557754,9.413292,26.97548,9.386908,43.20186,74.81349,14.62915,18.48968,6.733584,27.68766
1966,0.4005537,6.781923,27.90795,2.879153,20.72105,13.08912,19.68746,14.90499,38.78580,13.78580,5.857201,22.93157
1967,28.13766,4.354984,11.83802,6.032477,25.17216,37.21571,26.54023,31.61717,16.85443,27.57160,10.71385,20.22769
1968,31.34376,12.11329,12.83968,3.003877,9.283587,3.726938,6.403879,22.48635,11.80222,26.97215,5.806646,7.185246
1969,4.806646,9.659969,4.806092,3.404431,11.76163,14.81606,21.31385,79.75685,4.101109,7.506094,9.888016,15.54688
1970,4.806646,8.383031,10.88691,6.208307,11.96163,43.42346,19.86385,37.12160,27.63358,29.47326,16.44632,12.11772
1971,4.004985,9.160522,7.859415,4.681369,1.175832,6.833032,29.19023,44.39854,18.20443,52.19098,13.31717,7.210523
1972,10.31385,10.18580,10.71274,20.22825,6.756648,45.27568,16.41052,41.37215,34.43469,25.64522,18.92492,27.01405
1973,18.35020,5.555539,4.506092,10.03802,18.04300,24.22825,33.69743,49.22437,9.976385,27.84521,8.812185,6.434138
1974,30.66792,7.257754,0.9763842,3.079154,4.703877,12.83912,31.22271,34.14355,27.65720,31.30020,28.73877,21.35518
1975,8.011077,13.71385,4.180262,20.97824,4.804985,17.74522,17.41108,23.33802,30.70665,15.56219,30.01349,7.059415
1976,10.63968,5.630261,10.51163,4.530262,30.90574,20.82382,26.31717,24.18857,28.38414,28.62160,26.60962,10.36551
1977,18.40020,24.45020,2.778046,16.42160,8.933586,47.23011,9.857201,38.96994,13.75443,33.92437,17.64799,8.136353
1978,7.660523,5.180261,23.27603,1.151108,3.829155,20.27437,22.26440,34.04189,26.40720,34.30075,12.64134,4.706646
1979,8.235800,2.502769,11.63857,14.86828,19.11772,16.84355,10.90665,41.01939,24.65609,17.08691,21.37659,15.84743
1980,4.981923,9.358862,16.34300,29.66515,18.71828,4.530262,45.67714,48.19688,25.85720,37.00242,16.94798,18.95186
1981,18.22492,7.908308,8.659969,5.382477,5.730817,15.91994,62.91737,37.46717,34.90776,37.62769,19.47659,20.37825
1982,0.8011084,15.59134,10.76219,14.01883,26.07492,25.00408,25.43968,42.51994,34.23082,36.82880,12.11662,8.988015
1983,14.64577,10.78691,3.229153,9.613293,3.002217,7.357754,22.26218,28.08912,26.30665,21.44189,16.47105,3.956092
1984,12.11662,4.229707,10.11218,8.011077,4.053878,10.58746,26.54078,49.10020,4.751661,9.206093,3.504431,5.882476
1985,9.061630,10.91218,3.754431,10.21385,13.36385,13.61440,24.76495,13.35609,29.53137,20.28968,9.762739,10.18857
1986,7.334692,17.59466,4.430815,9.839123,15.41606,16.74522,16.70886,44.49577,19.78082,19.23746,7.610523,22.45629
1987,10.74078,13.26495,4.776384,8.937461,28.95518,0.1488934,18.93635,62.13157,19.57915,8.028601,29.23655,19.70352
1988,3.880261,7.707200,9.736908,6.484138,28.93046,3.702768,21.63857,50.62215,14.25388,26.57049,14.51938,9.888569
1989,11.46662,16.21717,3.579154,1.602215,14.23857,17.59521,56.19043,32.31883,47.41662,31.22659,9.363293,9.038569
1990,13.76994,8.484693,17.59743,10.46495,0.02527714,13.99245,51.71183,9.830818,28.16052,22.04411,17.94854,9.889123
1991,15.42160,12.38802,16.89466,4.881369,15.69023,29.00740,15.30997,72.11018,37.23414,25.69466,11.13968,7.460523
1992,18.47548,14.29023,9.786354,22.78046,11.96108,14.94189,24.31551,28.68913,42.53525,23.09245,12.84189,15.67160
1993,21.52991,21.89799,6.207200,4.881369,6.781924,3.553877,26.11662,41.49522,27.45720,23.09245,12.04078,3.354984
1994,3.104430,19.99632,23.10186,12.19134,12.73746,28.13212,23.43968,44.47160,28.35720,18.13912,30.01460,16.27271
1995,6.158862,21.92326,20.42382,2.403323,19.44356,43.04874,8.129709,27.68857,22.13082,12.00942,0.000000,0.000000
1996,3.104430,9.559969,16.01883,3.279153,7.507201,15.81772,28.57049,31.39356,24.60886,5.154432,6.834692,4.932477
1997,7.661077,9.461077,12.34079,1.602215,4.479709,47.05760,67.79929,25.48968,14.10498,13.58691,8.486908,13.92105
1998,7.661077,5.681369,4.405538,6.459415,17.06828,17.47160,58.84209,33.36994,22.88303,16.11385,5.933585,11.46717
1999,4.581923,9.435801,14.09245,1.602215,4.479709,13.94189,22.34134,59.76017,21.05720,17.84023,10.18912,21.23212
2000,6.158862,7.583585,7.034139,9.689123,3.003325,19.17382,58.86737,23.53912,12.30443,32.22769,13.56883,6.559969
2001,10.69078,11.33802,7.959970,3.229708,1.501663,15.81772,24.31551,26.76329,12.42860,18.83912,6.834138,10.69023
2002,6.133584,7.633031,12.46440,18.72548,2.978048,22.87603,21.66385,63.28157,14.22860,12.00942,13.71772,6.608861
2003,0.000000,13.33912,15.09245,7.335246,14.98968,0.9011078,33.32104,33.64190,28.10997,11.13358,24.60962,16.34909
2004,19.82935,9.461077,13.21662,7.235246,3.353879,10.11163,19.63912,19.58636,14.10498,6.380816,9.338016,6.634139
2005,29.01793,13.31385,11.51329,10.56385,29.28102,23.52880,43.17714,40.22437,38.21329,19.99245,9.363293,1.251661
2006,0.7763844,3.378600,4.455539,10.26385,14.14023,19.37382,30.76938,38.87271,21.33248,25.02160,14.64577,13.76938
2007,11.91772,10.51108,9.511077,10.26385,14.14023,19.34854,30.74411,38.89799,21.33248,25.04688,14.64577,13.76938
2008,11.91772,10.51108,9.511077,10.28912,14.14023,19.37382,30.76938,38.92326,21.33248,25.04688,14.64577,13.76938
2009,11.91772,10.51108,9.511077,10.26385,14.14023,19.39909,30.79466,38.92326,21.50554,25.24411,14.76938,13.76938
2010,12.01661,10.51108,9.511077,10.26385,14.26385,19.52215,30.76938,39.26939,21.50554,25.26938,14.76938,13.76938
2011,12.01661,10.53635,9.511077,10.26385,14.26385,19.52215,30.79466,39.26939,21.50554,25.26938,14.76938,13.76938
2012,12.01661,10.51108,9.511077,10.26385,14.26385,19.52215,30.76938,39.26939,21.50554,25.26938,14.76938,13.76938
2013,12.01661,10.51108,9.511077,10.26385,14.26385,19.52215,30.76938,39.26939,21.50554,25.26938,14.76938,13.76938
2014,12.01661,10.51108,9.511077,10.26385,14.26385,19.52215,30.76938,39.26939,21.50554,25.26938,14.76938,13.76938
2015,12.01661,10.51108,9.511077,10.26385,14.26385,19.52215,30.76938,39.26939,21.50554,25.26938,14.76938,13.76938
2016,12.01661,10.51108,9.511077,10.26385,14.26385,19.52215,30.54688,39.02216,21.40665,25.26938,14.76938,13.76938
2017,12.01661,10.51108,9.511077,10.26385,14.26385,19.52215,30.76938,39.26939,21.50554,25.26938,14.76938,13.76938
2018,12.01661,10.51108,9.511077,10.26385,14.26385,19.52215,30.76938,39.26939,21.50554,25.26938,14.76938,13.76938
2019,12.01661,10.51108,9.511077,10.26385,14.26385,19.52215,30.76938,39.26939,21.50554,25.26938,14.76938,13.76938
